row,family,split,origin,structure,monthly,axis,offset,scope,affected
681,derived_KR65733AH824,stress,previous_real_terms_synthetic,LIZARD KI,False,last_strike,0.005,terms,59
682,derived_KR65733AH824,stress,previous_real_terms_synthetic,LIZARD KI,False,last_strike,0.01,terms,103
683,derived_KR65733AH824,stress,previous_real_terms_synthetic,LIZARD KI,False,last_strike,0.025,terms,204
684,derived_KR65733AH824,stress,previous_real_terms_synthetic,LIZARD KI,False,last_strike,0.05,terms,338
685,derived_KR65793B7A13,stress,previous_real_terms_synthetic,LIZARD KI,False,base,0.0,terms,0
686,derived_KR65793B7A13,stress,previous_real_terms_synthetic,LIZARD KI,False,coupon_regular,-0.01,terms,91610
687,derived_KR65793B7A13,stress,previous_real_terms_synthetic,LIZARD KI,False,coupon_regular,-0.005,terms,91610
688,derived_KR65793B7A13,stress,previous_real_terms_synthetic,LIZARD KI,False,coupon_regular,-0.0025,terms,91610
689,derived_KR65793B7A13,stress,previous_real_terms_synthetic,LIZARD KI,False,coupon_regular,-0.001,terms,91610
690,derived_KR65793B7A13,stress,previous_real_terms_synthetic,LIZARD KI,False,coupon_regular,0.001,terms,91610
691,derived_KR65793B7A13,stress,previous_real_terms_synthetic,LIZARD KI,False,coupon_regular,0.0025,terms,91610
692,derived_KR65793B7A13,stress,previous_real_terms_synthetic,LIZARD KI,False,coupon_regular,0.005,terms,91610
693,derived_KR65793B7A13,stress,previous_real_terms_synthetic,LIZARD KI,False,coupon_regular,0.01,terms,91610
694,derived_KR65793B7A13,stress,previous_real_terms_synthetic,LIZARD KI,False,ki_barrier,-0.05,terms,4128
695,derived_KR65793B7A13,stress,previous_real_terms_synthetic,LIZARD KI,False,ki_barrier,-0.025,terms,1978
696,derived_KR65793B7A13,stress,previous_real_terms_synthetic,LIZARD KI,False,ki_barrier,-0.01,terms,779
697,derived_KR65793B7A13,stress,previous_real_terms_synthetic,LIZARD KI,False,ki_barrier,-0.005,terms,370
698,derived_KR65793B7A13,stress,previous_real_terms_synthetic,LIZARD KI,False,ki_barrier,0.005,terms,394
699,derived_KR65793B7A13,stress,previous_real_terms_synthetic,LIZARD KI,False,ki_barrier,0.01,terms,765
700,derived_KR65793B7A13,stress,previous_real_terms_synthetic,LIZARD KI,False,ki_barrier,0.025,terms,1881
701,derived_KR65793B7A13,stress,previous_real_terms_synthetic,LIZARD KI,False,ki_barrier,0.05,terms,3488
702,derived_KR65793B7A13,stress,previous_real_terms_synthetic,LIZARD KI,False,first_strike,-0.05,terms,14335
703,derived_KR65793B7A13,stress,previous_real_terms_synthetic,LIZARD KI,False,first_strike,-0.025,terms,6346
704,derived_KR65793B7A13,stress,previous_real_terms_synthetic,LIZARD KI,False,first_strike,-0.01,terms,2264
705,derived_KR65793B7A13,stress,previous_real_terms_synthetic,LIZARD KI,False,first_strike,-0.005,terms,1089
706,derived_KR65793B7A13,stress,previous_real_terms_synthetic,LIZARD KI,False,first_strike,0.005,terms,1125
707,derived_KR65793B7A13,stress,previous_real_terms_synthetic,LIZARD KI,False,first_strike,0.01,terms,2175
708,derived_KR65793B7A13,stress,previous_real_terms_synthetic,LIZARD KI,False,first_strike,0.025,terms,4889
709,derived_KR65793B7A13,stress,previous_real_terms_synthetic,LIZARD KI,False,first_strike,0.05,terms,8375
710,derived_KR65793B7A13,stress,previous_real_terms_synthetic,LIZARD KI,False,last_strike,-0.05,terms,685
711,derived_KR65793B7A13,stress,previous_real_terms_synthetic,LIZARD KI,False,last_strike,-0.025,terms,295
712,derived_KR65793B7A13,stress,previous_real_terms_synthetic,LIZARD KI,False,last_strike,-0.01,terms,113
713,derived_KR65793B7A13,stress,previous_real_terms_synthetic,LIZARD KI,False,last_strike,-0.005,terms,48
714,derived_KR65793B7A13,stress,previous_real_terms_synthetic,LIZARD KI,False,last_strike,0.005,terms,35
715,derived_KR65793B7A13,stress,previous_real_terms_synthetic,LIZARD KI,False,last_strike,0.01,terms,84
716,derived_KR65793B7A13,stress,previous_real_terms_synthetic,LIZARD KI,False,last_strike,0.025,terms,232
717,derived_KR65793B7A13,stress,previous_real_terms_synthetic,LIZARD KI,False,last_strike,0.05,terms,404
718,derived_KR6KS0007RL5,stress,previous_real_terms_synthetic,LIZARD KI,False,base,0.0,terms,0
719,derived_KR6KS0007RL5,stress,previous_real_terms_synthetic,LIZARD KI,False,coupon_regular,-0.01,terms,83417
720,derived_KR6KS0007RL5,stress,previous_real_terms_synthetic,LIZARD KI,False,coupon_regular,-0.005,terms,83417
721,derived_KR6KS0007RL5,stress,previous_real_terms_synthetic,LIZARD KI,False,coupon_regular,-0.0025,terms,83417
722,derived_KR6KS0007RL5,stress,previous_real_terms_synthetic,LIZARD KI,False,coupon_regular,-0.001,terms,83417
723,derived_KR6KS0007RL5,stress,previous_real_terms_synthetic,LIZARD KI,False,coupon_regular,0.001,terms,83417
724,derived_KR6KS0007RL5,stress,previous_real_terms_synthetic,LIZARD KI,False,coupon_regular,0.0025,terms,83417
725,derived_KR6KS0007RL5,stress,previous_real_terms_synthetic,LIZARD KI,False,coupon_regular,0.005,terms,83417
726,derived_KR6KS0007RL5,stress,previous_real_terms_synthetic,LIZARD KI,False,coupon_regular,0.01,terms,83417
727,derived_KR6KS0007RL5,stress,previous_real_terms_synthetic,LIZARD KI,False,ki_barrier,-0.05,terms,247
728,derived_KR6KS0007RL5,stress,previous_real_terms_synthetic,LIZARD KI,False,ki_barrier,-0.025,terms,99
729,derived_KR6KS0007RL5,stress,previous_real_terms_synthetic,LIZARD KI,False,ki_barrier,-0.01,terms,45
730,derived_KR6KS0007RL5,stress,previous_real_terms_synthetic,LIZARD KI,False,ki_barrier,-0.005,terms,24
731,derived_KR6KS0007RL5,stress,previous_real_terms_synthetic,LIZARD KI,False,ki_barrier,0.005,terms,13
732,derived_KR6KS0007RL5,stress,previous_real_terms_synthetic,LIZARD KI,False,ki_barrier,0.01,terms,28
733,derived_KR6KS0007RL5,stress,previous_real_terms_synthetic,LIZARD KI,False,ki_barrier,0.025,terms,56
734,derived_KR6KS0007RL5,stress,previous_real_terms_synthetic,LIZARD KI,False,ki_barrier,0.05,terms,105
735,derived_KR6KS0007RL5,stress,previous_real_terms_synthetic,LIZARD KI,False,first_strike,-0.05,terms,11934
736,derived_KR6KS0007RL5,stress,previous_real_terms_synthetic,LIZARD KI,False,first_strike,-0.025,terms,6483
737,derived_KR6KS0007RL5,stress,previous_real_terms_synthetic,LIZARD KI,False,first_strike,-0.01,terms,2625
738,derived_KR6KS0007RL5,stress,previous_real_terms_synthetic,LIZARD KI,False,first_strike,-0.005,terms,1346
739,derived_KR6KS0007RL5,stress,previous_real_terms_synthetic,LIZARD KI,False,first_strike,0.005,terms,1510
740,derived_KR6KS0007RL5,stress,previous_real_terms_synthetic,LIZARD KI,False,first_strike,0.01,terms,2960
741,derived_KR6KS0007RL5,stress,previous_real_terms_synthetic,LIZARD KI,False,first_strike,0.025,terms,7504
742,derived_KR6KS0007RL5,stress,previous_real_terms_synthetic,LIZARD KI,False,first_strike,0.05,terms,15421
743,derived_KR6KS0007RL5,stress,previous_real_terms_synthetic,LIZARD KI,False,last_strike,-0.05,terms,700
744,derived_KR6KS0007RL5,stress,previous_real_terms_synthetic,LIZARD KI,False,last_strike,-0.025,terms,334
745,derived_KR6KS0007RL5,stress,previous_real_terms_synthetic,LIZARD KI,False,last_strike,-0.01,terms,114
746,derived_KR6KS0007RL5,stress,previous_real_terms_synthetic,LIZARD KI,False,last_strike,-0.005,terms,46
747,derived_KR6KS0007RL5,stress,previous_real_terms_synthetic,LIZARD KI,False,last_strike,0.005,terms,64
748,derived_KR6KS0007RL5,stress,previous_real_terms_synthetic,LIZARD KI,False,last_strike,0.01,terms,134
749,derived_KR6KS0007RL5,stress,previous_real_terms_synthetic,LIZARD KI,False,last_strike,0.025,terms,316
750,derived_KR6KS0007RL5,stress,previous_real_terms_synthetic,LIZARD KI,False,last_strike,0.05,terms,567
751,derived_KR6ZW0001C01,stress,previous_real_terms_synthetic,LIZARD KI,False,base,0.0,terms,0
752,derived_KR6ZW0001C01,stress,previous_real_terms_synthetic,LIZARD KI,False,coupon_regular,-0.01,terms,101590
753,derived_KR6ZW0001C01,stress,previous_real_terms_synthetic,LIZARD KI,False,coupon_regular,-0.005,terms,101590
754,derived_KR6ZW0001C01,stress,previous_real_terms_synthetic,LIZARD KI,False,coupon_regular,-0.0025,terms,101590
755,derived_KR6ZW0001C01,stress,previous_real_terms_synthetic,LIZARD KI,False,coupon_regular,-0.001,terms,101590
756,derived_KR6ZW0001C01,stress,previous_real_terms_synthetic,LIZARD KI,False,coupon_regular,0.001,terms,101590
757,derived_KR6ZW0001C01,stress,previous_real_terms_synthetic,LIZARD KI,False,coupon_regular,0.0025,terms,101590
758,derived_KR6ZW0001C01,stress,previous_real_terms_synthetic,LIZARD KI,False,coupon_regular,0.005,terms,101590
759,derived_KR6ZW0001C01,stress,previous_real_terms_synthetic,LIZARD KI,False,coupon_regular,0.01,terms,101590
760,derived_KR6ZW0001C01,stress,previous_real_terms_synthetic,LIZARD KI,False,ki_barrier,-0.05,terms,3053
761,derived_KR6ZW0001C01,stress,previous_real_terms_synthetic,LIZARD KI,False,ki_barrier,-0.025,terms,1601
762,derived_KR6ZW0001C01,stress,previous_real_terms_synthetic,LIZARD KI,False,ki_barrier,-0.01,terms,640
763,derived_KR6ZW0001C01,stress,previous_real_terms_synthetic,LIZARD KI,False,ki_barrier,-0.005,terms,324
764,derived_KR6ZW0001C01,stress,previous_real_terms_synthetic,LIZARD KI,False,ki_barrier,0.005,terms,351
765,derived_KR6ZW0001C01,stress,previous_real_terms_synthetic,LIZARD KI,False,ki_barrier,0.01,terms,706
766,derived_KR6ZW0001C01,stress,previous_real_terms_synthetic,LIZARD KI,False,ki_barrier,0.025,terms,1792
767,derived_KR6ZW0001C01,stress,previous_real_terms_synthetic,LIZARD KI,False,ki_barrier,0.05,terms,3462
768,derived_KR6ZW0001C01,stress,previous_real_terms_synthetic,LIZARD KI,False,first_strike,-0.05,terms,13548
769,derived_KR6ZW0001C01,stress,previous_real_terms_synthetic,LIZARD KI,False,first_strike,-0.025,terms,5701
770,derived_KR6ZW0001C01,stress,previous_real_terms_synthetic,LIZARD KI,False,first_strike,-0.01,terms,2057
771,derived_KR6ZW0001C01,stress,previous_real_terms_synthetic,LIZARD KI,False,first_strike,-0.005,terms,989
772,derived_KR6ZW0001C01,stress,previous_real_terms_synthetic,LIZARD KI,False,first_strike,0.005,terms,905
773,derived_KR6ZW0001C01,stress,previous_real_terms_synthetic,LIZARD KI,False,first_strike,0.01,terms,1743
774,derived_KR6ZW0001C01,stress,previous_real_terms_synthetic,LIZARD KI,False,first_strike,0.025,terms,3872
775,derived_KR6ZW0001C01,stress,previous_real_terms_synthetic,LIZARD KI,False,first_strike,0.05,terms,6417
776,derived_KR6ZW0001C01,stress,previous_real_terms_synthetic,LIZARD KI,False,last_strike,-0.05,terms,343
777,derived_KR6ZW0001C01,stress,previous_real_terms_synthetic,LIZARD KI,False,last_strike,-0.025,terms,148
778,derived_KR6ZW0001C01,stress,previous_real_terms_synthetic,LIZARD KI,False,last_strike,-0.01,terms,47
779,derived_KR6ZW0001C01,stress,previous_real_terms_synthetic,LIZARD KI,False,last_strike,-0.005,terms,20
780,derived_KR6ZW0001C01,stress,previous_real_terms_synthetic,LIZARD KI,False,last_strike,0.005,terms,26
781,derived_KR6ZW0001C01,stress,previous_real_terms_synthetic,LIZARD KI,False,last_strike,0.01,terms,45
782,derived_KR6ZW0001C01,stress,previous_real_terms_synthetic,LIZARD KI,False,last_strike,0.025,terms,120
783,derived_KR6ZW0001C01,stress,previous_real_terms_synthetic,LIZARD KI,False,last_strike,0.05,terms,208
784,derived_KR6573319912,stress,previous_real_terms_synthetic,LIZARD KI,False,base,0.0,terms,0
785,derived_KR6573319912,stress,previous_real_terms_synthetic,LIZARD KI,False,coupon_regular,-0.01,terms,82338
786,derived_KR6573319912,stress,previous_real_terms_synthetic,LIZARD KI,False,coupon_regular,-0.005,terms,82338
787,derived_KR6573319912,stress,previous_real_terms_synthetic,LIZARD KI,False,coupon_regular,-0.0025,terms,82338
788,derived_KR6573319912,stress,previous_real_terms_synthetic,LIZARD KI,False,coupon_regular,-0.001,terms,82338
789,derived_KR6573319912,stress,previous_real_terms_synthetic,LIZARD KI,False,coupon_regular,0.001,terms,82338
790,derived_KR6573319912,stress,previous_real_terms_synthetic,LIZARD KI,False,coupon_regular,0.0025,terms,82338
791,derived_KR6573319912,stress,previous_real_terms_synthetic,LIZARD KI,False,coupon_regular,0.005,terms,82338
792,derived_KR6573319912,stress,previous_real_terms_synthetic,LIZARD KI,False,coupon_regular,0.01,terms,82338
793,derived_KR6573319912,stress,previous_real_terms_synthetic,LIZARD KI,False,ki_barrier,-0.05,terms,2475
794,derived_KR6573319912,stress,previous_real_terms_synthetic,LIZARD KI,False,ki_barrier,-0.025,terms,1263
795,derived_KR6573319912,stress,previous_real_terms_synthetic,LIZARD KI,False,ki_barrier,-0.01,terms,511
796,derived_KR6573319912,stress,previous_real_terms_synthetic,LIZARD KI,False,ki_barrier,-0.005,terms,251
797,derived_KR6573319912,stress,previous_real_terms_synthetic,LIZARD KI,False,ki_barrier,0.005,terms,266
798,derived_KR6573319912,stress,previous_real_terms_synthetic,LIZARD KI,False,ki_barrier,0.01,terms,537
799,derived_KR6573319912,stress,previous_real_terms_synthetic,LIZARD KI,False,ki_barrier,0.025,terms,1356
800,derived_KR6573319912,stress,previous_real_terms_synthetic,LIZARD KI,False,ki_barrier,0.05,terms,2738
801,derived_KR6573319912,stress,previous_real_terms_synthetic,LIZARD KI,False,first_strike,-0.05,terms,3295
802,derived_KR6573319912,stress,previous_real_terms_synthetic,LIZARD KI,False,first_strike,-0.025,terms,1268
803,derived_KR6573319912,stress,previous_real_terms_synthetic,LIZARD KI,False,first_strike,-0.01,terms,445
804,derived_KR6573319912,stress,previous_real_terms_synthetic,LIZARD KI,False,first_strike,-0.005,terms,219
805,derived_KR6573319912,stress,previous_real_terms_synthetic,LIZARD KI,False,first_strike,0.005,terms,190
806,derived_KR6573319912,stress,previous_real_terms_synthetic,LIZARD KI,False,first_strike,0.01,terms,358
807,derived_KR6573319912,stress,previous_real_terms_synthetic,LIZARD KI,False,first_strike,0.025,terms,743
808,derived_KR6573319912,stress,previous_real_terms_synthetic,LIZARD KI,False,first_strike,0.05,terms,1169
809,derived_KR6573319912,stress,previous_real_terms_synthetic,LIZARD KI,False,last_strike,-0.05,terms,82
810,derived_KR6573319912,stress,previous_real_terms_synthetic,LIZARD KI,False,last_strike,-0.025,terms,38
811,derived_KR6573319912,stress,previous_real_terms_synthetic,LIZARD KI,False,last_strike,-0.01,terms,17
812,derived_KR6573319912,stress,previous_real_terms_synthetic,LIZARD KI,False,last_strike,-0.005,terms,9
813,derived_KR6573319912,stress,previous_real_terms_synthetic,LIZARD KI,False,last_strike,0.005,terms,2
814,derived_KR6573319912,stress,previous_real_terms_synthetic,LIZARD KI,False,last_strike,0.01,terms,5
815,derived_KR6573319912,stress,previous_real_terms_synthetic,LIZARD KI,False,last_strike,0.025,terms,14
816,derived_KR6573319912,stress,previous_real_terms_synthetic,LIZARD KI,False,last_strike,0.05,terms,25
817,derived_KR6KS0001RE3,stress,previous_real_terms_synthetic,LIZARD KI,False,base,0.0,terms,0
818,derived_KR6KS0001RE3,stress,previous_real_terms_synthetic,LIZARD KI,False,coupon_regular,-0.01,terms,79792
819,derived_KR6KS0001RE3,stress,previous_real_terms_synthetic,LIZARD KI,False,coupon_regular,-0.005,terms,79792
820,derived_KR6KS0001RE3,stress,previous_real_terms_synthetic,LIZARD KI,False,coupon_regular,-0.0025,terms,79792
821,derived_KR6KS0001RE3,stress,previous_real_terms_synthetic,LIZARD KI,False,coupon_regular,-0.001,terms,79792
822,derived_KR6KS0001RE3,stress,previous_real_terms_synthetic,LIZARD KI,False,coupon_regular,0.001,terms,79792
823,derived_KR6KS0001RE3,stress,previous_real_terms_synthetic,LIZARD KI,False,coupon_regular,0.0025,terms,79792
824,derived_KR6KS0001RE3,stress,previous_real_terms_synthetic,LIZARD KI,False,coupon_regular,0.005,terms,79792
825,derived_KR6KS0001RE3,stress,previous_real_terms_synthetic,LIZARD KI,False,coupon_regular,0.01,terms,79792
826,derived_KR6KS0001RE3,stress,previous_real_terms_synthetic,LIZARD KI,False,ki_barrier,-0.05,terms,4096
827,derived_KR6KS0001RE3,stress,previous_real_terms_synthetic,LIZARD KI,False,ki_barrier,-0.025,terms,1867
828,derived_KR6KS0001RE3,stress,previous_real_terms_synthetic,LIZARD KI,False,ki_barrier,-0.01,terms,711
829,derived_KR6KS0001RE3,stress,previous_real_terms_synthetic,LIZARD KI,False,ki_barrier,-0.005,terms,349
830,derived_KR6KS0001RE3,stress,previous_real_terms_synthetic,LIZARD KI,False,ki_barrier,0.005,terms,313
831,derived_KR6KS0001RE3,stress,previous_real_terms_synthetic,LIZARD KI,False,ki_barrier,0.01,terms,584
832,derived_KR6KS0001RE3,stress,previous_real_terms_synthetic,LIZARD KI,False,ki_barrier,0.025,terms,1401
833,derived_KR6KS0001RE3,stress,previous_real_terms_synthetic,LIZARD KI,False,ki_barrier,0.05,terms,2467
834,derived_KR6KS0001RE3,stress,previous_real_terms_synthetic,LIZARD KI,False,first_strike,-0.05,terms,14319
835,derived_KR6KS0001RE3,stress,previous_real_terms_synthetic,LIZARD KI,False,first_strike,-0.025,terms,6622
836,derived_KR6KS0001RE3,stress,previous_real_terms_synthetic,LIZARD KI,False,first_strike,-0.01,terms,2517
837,derived_KR6KS0001RE3,stress,previous_real_terms_synthetic,LIZARD KI,False,first_strike,-0.005,terms,1255
838,derived_KR6KS0001RE3,stress,previous_real_terms_synthetic,LIZARD KI,False,first_strike,0.005,terms,1179
839,derived_KR6KS0001RE3,stress,previous_real_terms_synthetic,LIZARD KI,False,first_strike,0.01,terms,2306
840,derived_KR6KS0001RE3,stress,previous_real_terms_synthetic,LIZARD KI,False,first_strike,0.025,terms,5443
841,derived_KR6KS0001RE3,stress,previous_real_terms_synthetic,LIZARD KI,False,first_strike,0.05,terms,9619
842,derived_KR6KS0001RE3,stress,previous_real_terms_synthetic,LIZARD KI,False,last_strike,-0.05,terms,1199
843,derived_KR6KS0001RE3,stress,previous_real_terms_synthetic,LIZARD KI,False,last_strike,-0.025,terms,555
844,derived_KR6KS0001RE3,stress,previous_real_terms_synthetic,LIZARD KI,False,last_strike,-0.01,terms,227
845,derived_KR6KS0001RE3,stress,previous_real_terms_synthetic,LIZARD KI,False,last_strike,-0.005,terms,108
846,derived_KR6KS0001RE3,stress,previous_real_terms_synthetic,LIZARD KI,False,last_strike,0.005,terms,95
847,derived_KR6KS0001RE3,stress,previous_real_terms_synthetic,LIZARD KI,False,last_strike,0.01,terms,179
848,derived_KR6KS0001RE3,stress,previous_real_terms_synthetic,LIZARD KI,False,last_strike,0.025,terms,409
849,derived_KR6KS0001RE3,stress,previous_real_terms_synthetic,LIZARD KI,False,last_strike,0.05,terms,757
850,derived_KR6573363977,stress,previous_real_terms_synthetic,LIZARD KI,False,base,0.0,terms,0
851,derived_KR6573363977,stress,previous_real_terms_synthetic,LIZARD KI,False,coupon_regular,-0.01,terms,102850
852,derived_KR6573363977,stress,previous_real_terms_synthetic,LIZARD KI,False,coupon_regular,-0.005,terms,102850
853,derived_KR6573363977,stress,previous_real_terms_synthetic,LIZARD KI,False,coupon_regular,-0.0025,terms,102850
854,derived_KR6573363977,stress,previous_real_terms_synthetic,LIZARD KI,False,coupon_regular,-0.001,terms,102850
855,derived_KR6573363977,stress,previous_real_terms_synthetic,LIZARD KI,False,coupon_regular,0.001,terms,102850
856,derived_KR6573363977,stress,previous_real_terms_synthetic,LIZARD KI,False,coupon_regular,0.0025,terms,102850
857,derived_KR6573363977,stress,previous_real_terms_synthetic,LIZARD KI,False,coupon_regular,0.005,terms,102850
858,derived_KR6573363977,stress,previous_real_terms_synthetic,LIZARD KI,False,coupon_regular,0.01,terms,102850
859,derived_KR6573363977,stress,previous_real_terms_synthetic,LIZARD KI,False,ki_barrier,-0.05,terms,1348
860,derived_KR6573363977,stress,previous_real_terms_synthetic,LIZARD KI,False,ki_barrier,-0.025,terms,772
861,derived_KR6573363977,stress,previous_real_terms_synthetic,LIZARD KI,False,ki_barrier,-0.01,terms,336
862,derived_KR6573363977,stress,previous_real_terms_synthetic,LIZARD KI,False,ki_barrier,-0.005,terms,169
863,derived_KR6573363977,stress,previous_real_terms_synthetic,LIZARD KI,False,ki_barrier,0.005,terms,168
864,derived_KR6573363977,stress,previous_real_terms_synthetic,LIZARD KI,False,ki_barrier,0.01,terms,326
865,derived_KR6573363977,stress,previous_real_terms_synthetic,LIZARD KI,False,ki_barrier,0.025,terms,866
866,derived_KR6573363977,stress,previous_real_terms_synthetic,LIZARD KI,False,ki_barrier,0.05,terms,1815
867,derived_KR6573363977,stress,previous_real_terms_synthetic,LIZARD KI,False,first_strike,-0.05,terms,8308
868,derived_KR6573363977,stress,previous_real_terms_synthetic,LIZARD KI,False,first_strike,-0.025,terms,3128
869,derived_KR6573363977,stress,previous_real_terms_synthetic,LIZARD KI,False,first_strike,-0.01,terms,1011
870,derived_KR6573363977,stress,previous_real_terms_synthetic,LIZARD KI,False,first_strike,-0.005,terms,489
871,derived_KR6573363977,stress,previous_real_terms_synthetic,LIZARD KI,False,first_strike,0.005,terms,449
872,derived_KR6573363977,stress,previous_real_terms_synthetic,LIZARD KI,False,first_strike,0.01,terms,846
873,derived_KR6573363977,stress,previous_real_terms_synthetic,LIZARD KI,False,first_strike,0.025,terms,1706
874,derived_KR6573363977,stress,previous_real_terms_synthetic,LIZARD KI,False,first_strike,0.05,terms,2636
875,derived_KR6573363977,stress,previous_real_terms_synthetic,LIZARD KI,False,last_strike,-0.05,terms,65
876,derived_KR6573363977,stress,previous_real_terms_synthetic,LIZARD KI,False,last_strike,-0.025,terms,32
877,derived_KR6573363977,stress,previous_real_terms_synthetic,LIZARD KI,False,last_strike,-0.01,terms,11
878,derived_KR6573363977,stress,previous_real_terms_synthetic,LIZARD KI,False,last_strike,-0.005,terms,5
879,derived_KR6573363977,stress,previous_real_terms_synthetic,LIZARD KI,False,last_strike,0.005,terms,3
880,derived_KR6573363977,stress,previous_real_terms_synthetic,LIZARD KI,False,last_strike,0.01,terms,7
881,derived_KR6573363977,stress,previous_real_terms_synthetic,LIZARD KI,False,last_strike,0.025,terms,16
882,derived_KR6573363977,stress,previous_real_terms_synthetic,LIZARD KI,False,last_strike,0.05,terms,25
883,derived_KR65733AF7A3,stress,previous_real_terms_synthetic,LIZARD KI,False,base,0.0,terms,0
884,derived_KR65733AF7A3,stress,previous_real_terms_synthetic,LIZARD KI,False,coupon_regular,-0.01,terms,101961
885,derived_KR65733AF7A3,stress,previous_real_terms_synthetic,LIZARD KI,False,coupon_regular,-0.005,terms,101961
886,derived_KR65733AF7A3,stress,previous_real_terms_synthetic,LIZARD KI,False,coupon_regular,-0.0025,terms,101961
887,derived_KR65733AF7A3,stress,previous_real_terms_synthetic,LIZARD KI,False,coupon_regular,-0.001,terms,101961
888,derived_KR65733AF7A3,stress,previous_real_terms_synthetic,LIZARD KI,False,coupon_regular,0.001,terms,101961
889,derived_KR65733AF7A3,stress,previous_real_terms_synthetic,LIZARD KI,False,coupon_regular,0.0025,terms,101961
890,derived_KR65733AF7A3,stress,previous_real_terms_synthetic,LIZARD KI,False,coupon_regular,0.005,terms,101961
891,derived_KR65733AF7A3,stress,previous_real_terms_synthetic,LIZARD KI,False,coupon_regular,0.01,terms,101961
892,derived_KR65733AF7A3,stress,previous_real_terms_synthetic,LIZARD KI,False,ki_barrier,-0.05,terms,1043
893,derived_KR65733AF7A3,stress,previous_real_terms_synthetic,LIZARD KI,False,ki_barrier,-0.025,terms,604
894,derived_KR65733AF7A3,stress,previous_real_terms_synthetic,LIZARD KI,False,ki_barrier,-0.01,terms,268
895,derived_KR65733AF7A3,stress,previous_real_terms_synthetic,LIZARD KI,False,ki_barrier,-0.005,terms,147
896,derived_KR65733AF7A3,stress,previous_real_terms_synthetic,LIZARD KI,False,ki_barrier,0.005,terms,145
897,derived_KR65733AF7A3,stress,previous_real_terms_synthetic,LIZARD KI,False,ki_barrier,0.01,terms,287
898,derived_KR65733AF7A3,stress,previous_real_terms_synthetic,LIZARD KI,False,ki_barrier,0.025,terms,771
899,derived_KR65733AF7A3,stress,previous_real_terms_synthetic,LIZARD KI,False,ki_barrier,0.05,terms,1818
900,derived_KR65733AF7A3,stress,previous_real_terms_synthetic,LIZARD KI,False,first_strike,-0.05,terms,30869
901,derived_KR65733AF7A3,stress,previous_real_terms_synthetic,LIZARD KI,False,first_strike,-0.025,terms,16440
902,derived_KR65733AF7A3,stress,previous_real_terms_synthetic,LIZARD KI,False,first_strike,-0.01,terms,6705
903,derived_KR65733AF7A3,stress,previous_real_terms_synthetic,LIZARD KI,False,first_strike,-0.005,terms,3337
904,derived_KR65733AF7A3,stress,previous_real_terms_synthetic,LIZARD KI,False,first_strike,0.005,terms,3396
905,derived_KR65733AF7A3,stress,previous_real_terms_synthetic,LIZARD KI,False,first_strike,0.01,terms,6693
906,derived_KR65733AF7A3,stress,previous_real_terms_synthetic,LIZARD KI,False,first_strike,0.025,terms,16344
907,derived_KR65733AF7A3,stress,previous_real_terms_synthetic,LIZARD KI,False,first_strike,0.05,terms,30316
908,derived_KR65733AF7A3,stress,previous_real_terms_synthetic,LIZARD KI,False,last_strike,-0.05,terms,4
909,derived_KR65733AF7A3,stress,previous_real_terms_synthetic,LIZARD KI,False,last_strike,-0.025,terms,2
910,derived_KR65733AF7A3,stress,previous_real_terms_synthetic,LIZARD KI,False,last_strike,-0.01,terms,1
911,derived_KR65733AF7A3,stress,previous_real_terms_synthetic,LIZARD KI,False,last_strike,-0.005,terms,1
912,derived_KR65733AF7A3,stress,previous_real_terms_synthetic,LIZARD KI,False,last_strike,0.005,terms,0
913,derived_KR65733AF7A3,stress,previous_real_terms_synthetic,LIZARD KI,False,last_strike,0.01,terms,0
914,derived_KR65733AF7A3,stress,previous_real_terms_synthetic,LIZARD KI,False,last_strike,0.025,terms,0
915,derived_KR65733AF7A3,stress,previous_real_terms_synthetic,LIZARD KI,False,last_strike,0.05,terms,2
916,derived_KR6KS0007105,stress,previous_real_terms_synthetic,LIZARD KI,False,base,0.0,terms,0
917,derived_KR6KS0007105,stress,previous_real_terms_synthetic,LIZARD KI,False,coupon_regular,-0.01,terms,109473
918,derived_KR6KS0007105,stress,previous_real_terms_synthetic,LIZARD KI,False,coupon_regular,-0.005,terms,109473
919,derived_KR6KS0007105,stress,previous_real_terms_synthetic,LIZARD KI,False,coupon_regular,-0.0025,terms,109473
920,derived_KR6KS0007105,stress,previous_real_terms_synthetic,LIZARD KI,False,coupon_regular,-0.001,terms,109473
921,derived_KR6KS0007105,stress,previous_real_terms_synthetic,LIZARD KI,False,coupon_regular,0.001,terms,109473
922,derived_KR6KS0007105,stress,previous_real_terms_synthetic,LIZARD KI,False,coupon_regular,0.0025,terms,109473
923,derived_KR6KS0007105,stress,previous_real_terms_synthetic,LIZARD KI,False,coupon_regular,0.005,terms,109473
924,derived_KR6KS0007105,stress,previous_real_terms_synthetic,LIZARD KI,False,coupon_regular,0.01,terms,109473
925,derived_KR6KS0007105,stress,previous_real_terms_synthetic,LIZARD KI,False,ki_barrier,-0.05,terms,1006
926,derived_KR6KS0007105,stress,previous_real_terms_synthetic,LIZARD KI,False,ki_barrier,-0.025,terms,531
927,derived_KR6KS0007105,stress,previous_real_terms_synthetic,LIZARD KI,False,ki_barrier,-0.01,terms,234
