payoff,cohort,model,seed,scope,axis,offset,n_rows,n_families,price_mae,price_rmse,price_r2,delta_mae,delta_rmse,delta_bias,within_1,within_5,within_10,resolved_n,resolved_sign
detailed,monthly_test,augmented_delta,233,terms,last_strike,-0.005,128,128,58.764278742138515,77.09268006852942,0.9681839963385794,3.222282833452149,3.5095868736379274,2.2583096853358073,0.078125,0.9375,1.0,102,1.0
detailed,monthly_test,augmented_delta,233,terms,last_strike,0.005,128,128,60.777461329371256,78.44969987105706,0.9673429997751967,3.2652258650861485,3.5594816757107237,-2.347148953681976,0.09375,0.9375,1.0,102,1.0
detailed,monthly_test,augmented_delta,233,terms,last_strike,0.01,128,128,61.90058213949804,79.32083021442376,0.9667405851605213,6.508312747132299,7.109816485156956,-4.7035649620316615,0.046875,0.28125,0.9375,115,1.0
detailed,monthly_test,augmented_delta,233,terms,last_strike,0.025,128,128,65.82145956212477,82.86545855525718,0.9641043089230883,16.28264531599875,17.86407172671364,-12.257854929533448,0.0234375,0.0859375,0.2265625,117,1.0
detailed,monthly_test,augmented_delta,233,terms,last_strike,0.05,128,128,74.23226963330256,91.4812215496841,0.9568746425070733,32.7445137004914,36.281054451553416,-26.143438731653415,0.0078125,0.0546875,0.1015625,119,1.0
detailed,monthly_test,augmented_delta,233,terms,monthly_barrier,-0.05,123,123,59.996186414369916,73.8423134518968,0.9692644542706627,13.094997360338022,15.983056480090692,0.6676683496419696,0.024390243902439025,0.16260162601626016,0.3008130081300813,123,0.6260162601626016
detailed,monthly_test,augmented_delta,233,terms,monthly_barrier,-0.025,123,123,56.6067321283408,70.4760957342053,0.973204905523924,6.05212125217313,7.643245465602479,0.07451848482332202,0.0975609756097561,0.34146341463414637,0.8780487804878049,123,0.6260162601626016
detailed,monthly_test,augmented_delta,233,terms,monthly_barrier,-0.01,123,123,55.12631820284581,69.20447974617832,0.974844040989745,2.318001869303493,2.9845701411970107,-0.04522639176102703,0.2032520325203252,0.9105691056910569,0.983739837398374,123,0.6341463414634146
detailed,monthly_test,augmented_delta,233,terms,monthly_barrier,-0.005,123,123,54.742891612509766,68.91069943643863,0.9752803523310123,1.1438115086365246,1.4802201639336032,-0.031800637533381124,0.43089430894308944,0.983739837398374,1.0,123,0.6341463414634146
detailed,monthly_test,augmented_delta,233,terms,monthly_barrier,0.005,128,128,59.47883805960407,77.5931270022746,0.9682023100256056,1.1097214700933844,1.4507389272264284,0.08920233620279674,0.5078125,0.984375,1.0,123,0.6341463414634146
detailed,monthly_test,augmented_delta,233,terms,monthly_barrier,0.01,128,128,59.29500629925583,77.52882275565325,0.9685376423464905,2.1857003420287064,2.871847308757233,0.21038480725741895,0.21875,0.9140625,0.984375,123,0.6341463414634146
detailed,monthly_test,augmented_delta,233,terms,monthly_barrier,0.025,128,128,58.98024622396133,77.62961869561393,0.9692943884100589,5.232995867381542,7.033679189403613,0.7525410763248418,0.109375,0.703125,0.8828125,123,0.8048780487804879
detailed,monthly_test,augmented_delta,233,terms,monthly_barrier,0.05,128,128,59.34773798229263,78.66933393975299,0.9698537093855939,9.906086030886705,13.6958930707497,2.312080679296586,0.078125,0.2734375,0.6796875,123,0.983739837398374
detailed,monthly_test,augmented_delta,47,schedule,nobs_early,1.0,128,128,167.08527074263154,191.21291609352312,0.6709600721830673,206.06001315275418,245.2282813549807,167.42607680747972,0.0,0.0,0.0078125,127,0.4015748031496063
detailed,monthly_test,augmented_delta,47,schedule,nobs_late,1.0,128,128,384.8760390882678,410.58384761909895,0.08270422686904988,328.09252517102254,350.16971028149754,-328.09252517102254,0.0,0.0,0.0,123,0.5609756097560976
detailed,monthly_test,augmented_delta,47,schedule,nobs_middle,1.0,128,128,423.96778126166373,453.4079810567827,-0.12258167600951642,366.3860022829815,385.06952234831056,-366.3860022829815,0.0,0.0,0.0,121,0.7024793388429752
detailed,monthly_test,augmented_delta,47,schedule,tenor_months,-12.0,128,128,271.66050565921074,310.92403304900137,-0.0785296343596551,313.9287501547411,337.4051890447798,298.7135282914729,0.0,0.0,0.0,125,0.44
detailed,monthly_test,augmented_delta,47,schedule,tenor_months,-6.0,128,128,230.14454982316033,268.38194954652346,0.47329165107441296,285.4372009587627,301.73632247237873,285.4372009587627,0.0,0.0,0.0,125,0.432
detailed,monthly_test,augmented_delta,47,schedule,tenor_months,-3.0,128,128,100.50374821998199,125.3492826430079,0.9009891324035757,140.3458499577007,153.64206564698654,140.3458499577007,0.0,0.0078125,0.0078125,125,0.336
detailed,monthly_test,augmented_delta,47,schedule,tenor_months,-1.0,128,128,63.19351568839116,81.25435678045521,0.9620946090494311,45.37493276619685,49.991935473462846,41.91340436521019,0.0,0.03125,0.0390625,121,0.2231404958677686
detailed,monthly_test,augmented_delta,47,schedule,tenor_months,1.0,128,128,93.35971817012211,120.49770739099725,0.9258766602539704,20.393772663916494,24.412640489504373,-17.89921656914434,0.015625,0.1328125,0.2265625,122,0.9180327868852459
detailed,monthly_test,augmented_delta,47,schedule,tenor_months,3.0,128,128,131.89372263772412,159.86943630840645,0.8795835395721627,64.8294346519877,70.94487546735942,-64.00923674719826,0.0078125,0.0234375,0.046875,119,0.8739495798319328
detailed,monthly_test,augmented_delta,47,schedule,tenor_months,6.0,128,128,217.98517511478835,249.21830123750775,0.7448659269147172,152.69345120877392,165.36341287256366,-151.60019722156954,0.0,0.0078125,0.0078125,124,0.47580645161290325
detailed,monthly_test,augmented_delta,47,schedule,tenor_months,12.0,128,128,351.44382860415425,385.51891282305684,0.48723331438397943,286.47216386281696,306.3432936762446,-284.20246855974415,0.0078125,0.015625,0.015625,119,0.47058823529411764
detailed,monthly_test,augmented_delta,47,terms,coupon_regular,-0.01,128,128,81.9502921951061,105.61824683889115,0.9421303473638314,8.629545208263082,12.830991880974048,-3.9517379004331152,0.0859375,0.3359375,0.8203125,128,1.0
detailed,monthly_test,augmented_delta,47,terms,coupon_regular,-0.005,128,128,81.44405872307524,105.64944973255112,0.9412430511754053,4.2699770013432925,6.357051820085524,-2.069275947837583,0.171875,0.828125,0.9375,128,1.0
detailed,monthly_test,augmented_delta,47,terms,coupon_regular,-0.0025,128,128,81.15702787550501,105.73348631224017,0.940771004557058,2.1296816455238616,3.1719241041001967,-1.0518022489689058,0.2890625,0.9296875,0.9765625,128,1.0
detailed,monthly_test,augmented_delta,47,terms,coupon_regular,-0.001,128,128,81.00902267190199,105.81051900658588,0.9404736405062172,0.8504142070577534,1.2682224110710119,-0.4239730780181675,0.8125,0.9921875,1.0,128,1.0
detailed,monthly_test,augmented_delta,47,terms,coupon_regular,0.001,128,128,80.9377493580524,105.94909440557745,0.940055310888049,0.8480346778795422,1.268570427992995,0.42733980912532243,0.8046875,0.9921875,1.0,128,1.0
detailed,monthly_test,augmented_delta,47,terms,coupon_regular,0.0025,128,128,80.9059420985142,106.08366075390676,0.9397209451565569,2.1147246049755584,3.1740616639561887,1.0724031043194922,0.3203125,0.921875,0.984375,128,1.0
detailed,monthly_test,augmented_delta,47,terms,coupon_regular,0.005,128,128,80.89679683700675,106.37544423747856,0.9391138128666432,4.209829801647965,6.3646406038391765,2.1503522345707085,0.1328125,0.8046875,0.921875,128,1.0
detailed,monthly_test,augmented_delta,47,terms,coupon_regular,0.01,128,128,81.10987694844297,107.27196392112565,0.9376415323110114,8.333880788309092,12.846919742271156,4.257435222324904,0.078125,0.421875,0.8046875,128,1.0
detailed,monthly_test,augmented_delta,47,terms,first_strike,-0.05,128,128,86.87813730071363,124.5891820840458,0.8946970925246651,25.21028994991199,37.035877170796816,-10.192983517478865,0.0390625,0.1796875,0.3359375,125,0.936
detailed,monthly_test,augmented_delta,47,terms,first_strike,-0.025,128,128,83.98723918099705,115.66358873270104,0.9204366545587187,13.434985058891074,19.00021221962978,-6.082253472343533,0.0625,0.2890625,0.484375,124,0.9516129032258065
detailed,monthly_test,augmented_delta,47,terms,first_strike,-0.01,128,128,82.26742709538756,109.82810982283999,0.9330308620311482,5.506132861889844,7.588358187437586,-2.6837911648782042,0.109375,0.546875,0.9140625,119,0.9495798319327731
detailed,monthly_test,augmented_delta,47,terms,first_strike,-0.005,128,128,81.66243002507326,107.87436635508575,0.9367196308181819,2.775785222937241,3.819480240753302,-1.410827420756101,0.21875,0.9140625,0.9609375,111,0.9369369369369369
detailed,monthly_test,augmented_delta,47,terms,first_strike,0.005,128,128,80.18145239143544,103.88468004214465,0.9435677789380738,2.8433724698388483,3.875485693149162,1.4217443347190564,0.1875,0.9140625,0.9609375,114,0.9210526315789473
detailed,monthly_test,augmented_delta,47,terms,first_strike,0.01,128,128,79.33844205721246,101.9037656089588,0.9466798263474454,5.694193487286798,7.626534497406282,2.931817426042417,0.0625,0.5390625,0.9140625,121,0.9256198347107438
detailed,monthly_test,augmented_delta,47,terms,first_strike,0.025,128,128,76.35127081450815,96.04082423376832,0.9549047285316794,14.328234055911473,18.827963981616207,7.794894251359807,0.0234375,0.140625,0.4375,123,0.9349593495934959
detailed,monthly_test,augmented_delta,47,terms,first_strike,0.05,128,128,70.22234442248775,87.20398295410565,0.9651409492864843,28.656209250766928,37.05590163848063,16.359055052618757,0.0078125,0.078125,0.1640625,125,0.96
detailed,monthly_test,augmented_delta,47,terms,ki_barrier,-0.05,43,43,81.54883038014343,123.00579016359738,0.9396898883776711,35.41309838422316,41.423258770298894,-0.284744464642712,0.0,0.046511627906976744,0.13953488372093023,43,1.0
detailed,monthly_test,augmented_delta,47,terms,ki_barrier,-0.025,43,43,70.21313179914124,113.4966406197197,0.9498962298084515,17.521626002268498,21.091642693317393,1.7860497725331912,0.023255813953488372,0.16279069767441862,0.32558139534883723,43,1.0
detailed,monthly_test,augmented_delta,47,terms,ki_barrier,-0.01,43,43,66.18581366737601,109.01802245583961,0.9540818500473003,7.085895063713417,8.71191761750441,1.043879183369252,0.11627906976744186,0.3488372093023256,0.7441860465116279,43,1.0
detailed,monthly_test,augmented_delta,47,terms,ki_barrier,-0.005,43,43,65.90538742932361,107.68673132278445,0.9552344874781364,3.6046737454750537,4.438228841467506,0.639135435251539,0.20930232558139536,0.7441860465116279,1.0,43,1.0
detailed,monthly_test,augmented_delta,47,terms,ki_barrier,0.005,43,43,65.46170459850163,105.53172008562022,0.9569786487602032,3.6911771885493314,4.609406821299193,-0.8560340418271296,0.18604651162790697,0.7209302325581395,1.0,43,1.0
detailed,monthly_test,augmented_delta,47,terms,ki_barrier,0.01,43,43,65.26542891805798,104.85072501892746,0.9574877140163446,7.401820366981689,9.358342514924066,-1.9048858692763913,0.16279069767441862,0.37209302325581395,0.7209302325581395,43,1.0
detailed,monthly_test,augmented_delta,47,terms,ki_barrier,0.025,43,43,65.28002375951418,103.7546060335537,0.958029760268992,19.167267617711666,24.320618285462892,-6.2251245434842355,0.046511627906976744,0.20930232558139536,0.32558139534883723,43,1.0
detailed,monthly_test,augmented_delta,47,terms,ki_barrier,0.05,43,43,74.3541650060292,109.39504152550452,0.9521690072319615,40.39343033780049,52.377285041657615,-17.861227134579973,0.06976744186046512,0.13953488372093023,0.20930232558139536,43,1.0
detailed,monthly_test,augmented_delta,47,terms,last_strike,-0.05,128,128,71.91995209396526,94.54050282726439,0.9497876022679872,15.90807564967963,18.356702545416603,11.804560190664944,0.046875,0.171875,0.296875,120,1.0
detailed,monthly_test,augmented_delta,47,terms,last_strike,-0.025,128,128,75.95049173833038,99.4212055895906,0.9460644627325812,8.415560003612917,9.774664118482207,6.734756377976257,0.0703125,0.3125,0.5234375,118,1.0
detailed,monthly_test,augmented_delta,47,terms,last_strike,-0.01,128,128,78.7543669764668,103.08386766895201,0.9428560449778549,3.4879027350155143,4.06379854278871,2.874630608630168,0.1875,0.65625,1.0,116,1.0
detailed,monthly_test,augmented_delta,47,terms,last_strike,-0.005,128,128,79.87636396929776,104.44593709771934,0.9416013991951121,1.7275105627964236,2.0520220808878755,1.450759880886726,0.3203125,1.0,1.0,102,1.0
detailed,monthly_test,augmented_delta,47,terms,last_strike,0.005,128,128,82.16449245752813,107.39317059700491,0.9388006168025095,1.826397817634343,2.139982058880257,-1.5476318064389534,0.3046875,1.0,1.0,102,1.0
detailed,monthly_test,augmented_delta,47,terms,last_strike,0.01,128,128,83.37186887604734,108.94701917322774,0.9372562016241334,3.7069040758233394,4.31518348378077,-3.113462051036179,0.15625,0.6015625,1.0,115,1.0
detailed,monthly_test,augmented_delta,47,terms,last_strike,0.025,128,128,87.3088381849235,114.17227667173748,0.9318577349332998,9.530037759544063,11.214880800993821,-8.356074346569027,0.0625,0.3046875,0.5390625,117,1.0
detailed,monthly_test,augmented_delta,47,terms,last_strike,0.05,128,128,94.84027633467139,124.52023375104591,0.9200996553661727,20.218547603791308,24.085430190206093,-18.625937951130595,0.0234375,0.1640625,0.296875,119,1.0
detailed,monthly_test,augmented_delta,47,terms,monthly_barrier,-0.05,123,123,83.0132559122338,108.76387843067369,0.933319367416056,16.536206803150716,20.062166840001986,-8.530166680952522,0.04878048780487805,0.21951219512195122,0.3821138211382114,123,0.6097560975609756
detailed,monthly_test,augmented_delta,47,terms,monthly_barrier,-0.025,123,123,78.25033056713794,101.12252019785257,0.9448345216605328,8.035939651789374,9.78041351342859,-4.403384640908604,0.0975609756097561,0.42276422764227645,0.5772357723577236,123,0.6097560975609756
detailed,monthly_test,augmented_delta,47,terms,monthly_barrier,-0.01,123,123,75.59917395390772,96.973794101815,0.9506051992847533,3.149192262588602,3.851952744365152,-1.8038057079390157,0.21951219512195122,0.7154471544715447,0.991869918699187,123,0.6097560975609756
detailed,monthly_test,augmented_delta,47,terms,monthly_barrier,-0.005,123,123,74.74726297951415,95.67345627636425,0.9523512088133333,1.5672806211520605,1.9165975339755452,-0.9053866641670393,0.43089430894308944,0.991869918699187,1.0,123,0.6097560975609756
detailed,monthly_test,augmented_delta,47,terms,monthly_barrier,0.005,128,128,79.96922315935387,104.30957710239201,0.9425357912026688,1.7041301967706501,2.1537085421936357,1.1053823672043646,0.390625,0.96875,1.0,123,0.6097560975609756
detailed,monthly_test,augmented_delta,47,terms,monthly_barrier,0.01,128,128,79.0308406925544,102.77713896273201,0.9447085559384961,3.3813472993633393,4.2839706505694,2.230716838209396,0.25,0.71875,0.96875,123,0.6097560975609756
detailed,monthly_test,augmented_delta,47,terms,monthly_barrier,0.025,128,128,76.36903155535887,98.41747544931833,0.9506477125044663,8.323651779203804,10.587679644733173,5.710520621322058,0.1171875,0.40625,0.5546875,123,0.6097560975609756
detailed,monthly_test,augmented_delta,47,terms,monthly_barrier,0.05,128,128,72.18256009443645,91.96343545896295,0.9588041651343867,16.362510536327555,20.784925708508535,11.894803238867851,0.0703125,0.2578125,0.40625,123,0.6097560975609756
detailed,monthly_test,augmented_delta,ensemble,schedule,nobs_early,1.0,128,128,194.37950528598503,225.57833122597148,0.5420596510080065,214.98598891570407,259.65143133379286,206.6925317947077,0.0,0.03125,0.0625,127,0.3937007874015748
detailed,monthly_test,augmented_delta,ensemble,schedule,nobs_late,1.0,128,128,322.97114528196107,342.3499435823675,0.3622562764345676,301.7213488164354,317.42052414799406,-301.7213488164354,0.0,0.0,0.0,123,0.5609756097560976
detailed,monthly_test,augmented_delta,ensemble,schedule,nobs_middle,1.0,128,128,340.9955505198739,371.5965622320619,0.24597976114367115,318.1210433872386,336.5259058080626,-318.1210433872386,0.0,0.0,0.015625,121,0.71900826446281
detailed,monthly_test,augmented_delta,ensemble,schedule,tenor_months,-12.0,128,128,330.15054660278065,382.1620218295383,-0.6293656247854411,350.5176138640336,386.7419595381673,350.5176138640336,0.0,0.0,0.0,125,0.464
detailed,monthly_test,augmented_delta,ensemble,schedule,tenor_months,-6.0,128,128,201.58029364200428,229.16781516247514,0.6159649666305052,221.94736090325716,237.21585759202338,221.94736090325716,0.0,0.0,0.0,125,0.44
detailed,monthly_test,augmented_delta,ensemble,schedule,tenor_months,-3.0,128,128,99.06581320312841,120.16506125132624,0.9090095978183501,119.4215977691604,131.18708725066352,118.85349383367716,0.0,0.015625,0.03125,125,0.392
detailed,monthly_test,augmented_delta,ensemble,schedule,tenor_months,-1.0,128,128,44.346404073359125,65.03489917929882,0.9757170967548884,50.58520852943724,57.606697147816796,48.79915179046846,0.0,0.046875,0.0546875,121,0.30578512396694213
detailed,monthly_test,augmented_delta,ensemble,schedule,tenor_months,1.0,128,128,65.63502607694181,83.86009673879758,0.9640988691221728,22.530849529121042,26.36607397788063,-20.661083156048058,0.0,0.0625,0.171875,122,0.9262295081967213
detailed,monthly_test,augmented_delta,ensemble,schedule,tenor_months,3.0,128,128,104.04841302232592,122.9222423025088,0.9288105040953695,72.55156097199212,77.5063379814372,-71.96260735807112,0.0,0.015625,0.015625,119,0.8823529411764706
detailed,monthly_test,augmented_delta,ensemble,schedule,tenor_months,6.0,128,128,195.58902053535292,217.10241658586014,0.8063854839733442,167.18693370660503,176.7032760722606,-166.4985225381774,0.0,0.0,0.0,124,0.4838709677419355
detailed,monthly_test,augmented_delta,ensemble,schedule,tenor_months,12.0,128,128,335.8341016734964,358.4704496830984,0.5566618083008856,308.9940101696377,324.08703737799,-307.4078497569781,0.0,0.0,0.0078125,119,0.47058823529411764
detailed,monthly_test,augmented_delta,ensemble,terms,coupon_regular,-0.01,128,128,60.646906613418984,78.71270450629663,0.9678587593746124,12.167399196222538,15.875353016433836,-6.778075292564572,0.0703125,0.328125,0.453125,128,1.0
detailed,monthly_test,augmented_delta,ensemble,terms,coupon_regular,-0.005,128,128,57.21340596731667,74.59001479587862,0.9707122409385006,6.020490890452106,7.801175134284144,-3.3395425080542465,0.109375,0.4609375,0.84375,128,1.0
detailed,monthly_test,augmented_delta,ensemble,terms,coupon_regular,-0.0025,128,128,55.96560101701825,73.04478187373036,0.9717324834362145,2.9968677725438546,3.876270120127068,-1.6531324001294,0.21875,0.8359375,0.984375,128,1.0
detailed,monthly_test,augmented_delta,ensemble,terms,coupon_regular,-0.001,128,128,55.379751282303715,72.28469274694513,0.9722192278663563,1.1954080071466986,1.5459038645393124,-0.6566205615656411,0.4453125,0.984375,1.0,128,1.0
detailed,monthly_test,augmented_delta,ensemble,terms,coupon_regular,0.001,128,128,54.692717303656956,71.46637658282746,0.9727253151437999,1.1906132480917266,1.5409735158156028,0.6495906283316297,0.4609375,0.984375,1.0,128,1.0
detailed,monthly_test,augmented_delta,ensemble,terms,coupon_regular,0.0025,128,128,54.24512633548152,70.99896057425227,0.972999399728269,2.9669241995657423,3.8455108413606736,1.6089613226197828,0.234375,0.8671875,0.984375,128,1.0
detailed,monthly_test,augmented_delta,ensemble,terms,coupon_regular,0.005,128,128,53.639940936680205,70.4981423432305,0.9732581559873403,5.903607754311318,7.675215444089111,3.160174436796232,0.09375,0.5078125,0.875,128,1.0
detailed,monthly_test,augmented_delta,ensemble,terms,coupon_regular,0.01,128,128,52.81266851632753,70.53395642294176,0.9730400264468201,11.69793966052278,15.329394296787294,6.022507257617725,0.03125,0.2421875,0.5078125,128,1.0
detailed,monthly_test,augmented_delta,ensemble,terms,first_strike,-0.05,128,128,63.68814277718243,80.38794881025586,0.956160904248804,26.09801775899901,34.40130101772598,-15.367261178226272,0.015625,0.109375,0.234375,125,0.944
detailed,monthly_test,augmented_delta,ensemble,terms,first_strike,-0.025,128,128,59.00478769118455,75.8886081929114,0.9657490292215215,13.631077707785046,17.402188683679363,-7.878361832435389,0.015625,0.203125,0.4296875,124,0.9516129032258065
detailed,monthly_test,augmented_delta,ensemble,terms,first_strike,-0.01,128,128,56.66476823837429,73.42100735602699,0.9700712645251446,5.5101429777237705,6.947513528519381,-3.2318651868135717,0.0859375,0.5390625,0.8671875,119,0.957983193277311
detailed,monthly_test,augmented_delta,ensemble,terms,first_strike,-0.005,128,128,55.85648615428935,72.60716291610824,0.9713323942442119,2.770291945952908,3.5017130701586487,-1.659163033072981,0.1796875,0.8671875,0.984375,111,0.9459459459459459
detailed,monthly_test,augmented_delta,ensemble,terms,first_strike,0.005,128,128,54.32940591788967,71.17116570426401,0.973513029439353,2.8030405188860454,3.551406174734203,1.6237233658845551,0.1640625,0.859375,0.9765625,114,0.9385964912280702
detailed,monthly_test,augmented_delta,ensemble,terms,first_strike,0.01,128,128,53.66903196226438,70.4623558360728,0.9745067380507737,5.560479359263491,7.003262991749062,3.2949168148207404,0.09375,0.546875,0.859375,121,0.9421487603305785
detailed,monthly_test,augmented_delta,ensemble,terms,first_strike,0.025,128,128,51.87261993765777,68.8036020181367,0.9768558306363077,13.908183743609126,17.415049341813113,8.455662961436705,0.046875,0.15625,0.421875,123,0.9349593495934959
detailed,monthly_test,augmented_delta,ensemble,terms,first_strike,0.05,128,128,48.29250190726157,67.80105957035,0.9789275090834251,27.521433954368582,34.82134443218819,17.254125896017328,0.0234375,0.109375,0.2265625,125,0.936
detailed,monthly_test,augmented_delta,ensemble,terms,ki_barrier,-0.05,43,43,59.30625682597045,74.808516395095,0.9776930031612754,41.92551557380097,47.44149284267434,-13.082901313816222,0.0,0.023255813953488372,0.023255813953488372,43,1.0
detailed,monthly_test,augmented_delta,ensemble,terms,ki_barrier,-0.025,43,43,46.70202404285577,67.02311619190696,0.9825275572969968,20.15427173490528,23.365501279607443,-4.7166275313427,0.06976744186046512,0.16279069767441862,0.27906976744186046,43,1.0
detailed,monthly_test,augmented_delta,ensemble,terms,ki_barrier,-0.01,43,43,42.15404837814302,64.90747637774196,0.9837228925565173,8.125867825302725,9.460334732501424,-1.5799357617037446,0.09302325581395349,0.3023255813953488,0.5581395348837209,43,1.0
detailed,monthly_test,augmented_delta,ensemble,terms,ki_barrier,-0.005,43,43,40.58059843547698,64.66922238757243,0.9838558773170274,4.0932765036564085,4.734468757133153,-0.6763714185471618,0.16279069767441862,0.5116279069767442,1.0,43,1.0
detailed,monthly_test,augmented_delta,ensemble,terms,ki_barrier,0.005,43,43,38.05976756586054,64.64682640695459,0.9838559522850655,4.124781072206527,4.826354957793262,0.46625110762150646,0.16279069767441862,0.5813953488372093,1.0,43,1.0
detailed,monthly_test,augmented_delta,ensemble,terms,ki_barrier,0.01,43,43,38.10791189991759,65.05563102671475,0.9836340443299254,8.21997781271619,9.725200482227214,0.7464627252708423,0.16279069767441862,0.3953488372093023,0.5813953488372093,43,1.0
detailed,monthly_test,augmented_delta,ensemble,terms,ki_barrier,0.025,43,43,42.93671927486342,67.6133039551237,0.9821765818764192,20.576690748485014,24.67579906823796,0.450156722425207,0.06976744186046512,0.16279069767441862,0.27906976744186046,43,1.0
detailed,monthly_test,augmented_delta,ensemble,terms,ki_barrier,0.05,43,43,54.08946171830457,77.20733701289286,0.9761750901105981,41.87306504769123,50.97648327224354,-4.374220791891649,0.046511627906976744,0.13953488372093023,0.18604651162790697,43,1.0
detailed,monthly_test,augmented_delta,ensemble,terms,last_strike,-0.05,128,128,47.40123832952148,62.974224050226304,0.9777207383225769,22.31035949351613,25.055123614980534,15.000882549809676,0.015625,0.09375,0.203125,120,1.0
detailed,monthly_test,augmented_delta,ensemble,terms,last_strike,-0.025,128,128,50.26492538700091,66.22222803166001,0.9760710007672401,11.564973380338323,12.955428693454522,8.184049524506987,0.03125,0.171875,0.390625,118,1.0
detailed,monthly_test,augmented_delta,ensemble,terms,last_strike,-0.01,128,128,52.881086846308705,69.29292673844135,0.9741793782331185,4.702809697288497,5.286954976253727,3.418794627956644,0.078125,0.484375,0.9921875,116,1.0
detailed,monthly_test,augmented_delta,ensemble,terms,last_strike,-0.005,128,128,53.93676505942727,70.51860333540776,0.9733788541547177,2.368386101491846,2.655338348108809,1.716862023518933,0.15625,0.9921875,1.0,102,1.0
detailed,monthly_test,augmented_delta,ensemble,terms,last_strike,0.005,128,128,56.16991956431715,73.27961767717079,0.9715055613261296,2.44789885698823,2.7257752313056574,-1.8017214400626718,0.109375,0.9921875,1.0,102,1.0
detailed,monthly_test,augmented_delta,ensemble,terms,last_strike,0.01,128,128,57.43105765603826,74.78932086679502,0.9704321816830626,4.918101388769503,5.46529325181212,-3.609451857986254,0.0703125,0.5,0.9921875,115,1.0
detailed,monthly_test,augmented_delta,ensemble,terms,last_strike,0.025,128,128,61.780313110017026,80.00394016777587,0.9665406117941269,12.397342411143525,13.900932089789466,-9.502419125007416,0.0234375,0.140625,0.3828125,117,1.0
detailed,monthly_test,augmented_delta,ensemble,terms,last_strike,0.05,128,128,70.7003049059202,90.57150425257329,0.9577280814108883,25.43613283701346,28.780621423873153,-20.59213996184164,0.015625,0.0859375,0.15625,119,1.0
detailed,monthly_test,augmented_delta,ensemble,terms,monthly_barrier,-0.05,123,123,60.16272868895032,77.45019563063325,0.9661876482862728,11.71763443621294,14.116659209215856,-1.8678082444714414,0.032520325203252036,0.21138211382113822,0.3983739837398374,123,0.6178861788617886
detailed,monthly_test,augmented_delta,ensemble,terms,monthly_barrier,-0.025,123,123,57.17514146199443,74.23263030610585,0.9702722994534309,5.496277259198067,6.819946957799079,-1.171394658903127,0.13008130081300814,0.4065040650406504,0.9186991869918699,123,0.6178861788617886
detailed,monthly_test,augmented_delta,ensemble,terms,monthly_barrier,-0.01,123,123,56.07820548883973,72.82422823355982,0.9721436478638154,2.1226948983476466,2.678953840428155,-0.5363977401467217,0.2682926829268293,0.967479674796748,0.991869918699187,123,0.6178861788617886
detailed,monthly_test,augmented_delta,ensemble,terms,monthly_barrier,-0.005,123,123,55.847786186655505,72.44933857952606,0.9726764068270668,1.0523280254408973,1.3306174938347783,-0.27603591923203386,0.4146341463414634,0.991869918699187,1.0,123,0.6178861788617886
detailed,monthly_test,augmented_delta,ensemble,terms,monthly_barrier,0.005,128,128,54.86492268559225,71.57772633613784,0.9729414288268424,1.0598542393957011,1.343037763690036,0.3599300476221075,0.40625,0.9921875,1.0,123,0.6178861788617886
detailed,monthly_test,augmented_delta,ensemble,terms,monthly_barrier,0.01,128,128,54.739005966326076,71.34701677699815,0.9733549510594428,2.099349297692596,2.6634281889739806,0.7491906173712161,0.2890625,0.96875,0.9921875,123,0.6178861788617886
detailed,monthly_test,augmented_delta,ensemble,terms,monthly_barrier,0.025,128,128,54.56107371675918,70.92301864659157,0.9743706690085681,5.179291814502597,6.572569100590301,2.0783191186015912,0.125,0.46875,0.9140625,123,0.6178861788617886
detailed,monthly_test,augmented_delta,ensemble,terms,monthly_barrier,0.05,128,128,54.85038320208348,71.04409121550844,0.975414510390157,10.276293646440672,12.953578968377006,4.88166019862812,0.046875,0.25,0.5390625,123,0.6178861788617886
detailed,monthly_test,augmented_price,101,schedule,nobs_early,1.0,128,128,296.96955421237817,315.9680153330381,0.10153658761377848,257.83594871295395,275.2101902991917,255.07209458986983,0.0,0.0,0.0,127,0.33070866141732286
detailed,monthly_test,augmented_price,101,schedule,nobs_late,1.0,128,128,153.61932163627574,174.4120876076047,0.8344768157016115,165.12023679742123,176.99563354307801,-163.5385271328498,0.0,0.0,0.0078125,123,0.5853658536585366
detailed,monthly_test,augmented_price,101,schedule,nobs_middle,1.0,128,128,181.85890100549477,234.0718075647021,0.7008163572083956,182.13889549819388,222.3568079360127,-176.74755712914913,0.0,0.0,0.0078125,121,0.743801652892562
detailed,monthly_test,augmented_price,101,schedule,tenor_months,-12.0,128,128,332.4959868089977,382.91754724774347,-0.6358144288564278,308.33733925287135,353.41332979276217,290.08853595812036,0.0,0.0,0.0,125,0.472
detailed,monthly_test,augmented_price,101,schedule,tenor_months,-6.0,128,128,156.0810040897336,184.09684462411107,0.7521686254787927,134.3347889722274,155.50534363127574,107.30658731881189,0.0078125,0.0234375,0.0390625,125,0.552
detailed,monthly_test,augmented_price,101,schedule,tenor_months,-3.0,128,128,170.56230797212203,192.15563437671096,0.767327312080772,136.81873405866037,157.20665949230678,128.61451965236282,0.0078125,0.0234375,0.0546875,125,0.472
