row,family,split,origin,structure,monthly,axis,offset,scope,affected
19239,train-monthly-00297,train,synthetic_monthly,LIZARD no-KI,True,coupon_regular,-0.001,terms,40000
19240,train-monthly-00297,train,synthetic_monthly,LIZARD no-KI,True,coupon_regular,0.001,terms,40000
19241,train-monthly-00297,train,synthetic_monthly,LIZARD no-KI,True,coupon_regular,0.0025,terms,40000
19242,train-monthly-00297,train,synthetic_monthly,LIZARD no-KI,True,coupon_regular,0.005,terms,40000
19243,train-monthly-00297,train,synthetic_monthly,LIZARD no-KI,True,coupon_regular,0.01,terms,40000
19244,train-monthly-00297,train,synthetic_monthly,LIZARD no-KI,True,first_strike,-0.05,terms,6300
19245,train-monthly-00297,train,synthetic_monthly,LIZARD no-KI,True,first_strike,-0.025,terms,3504
19246,train-monthly-00297,train,synthetic_monthly,LIZARD no-KI,True,first_strike,-0.01,terms,1524
19247,train-monthly-00297,train,synthetic_monthly,LIZARD no-KI,True,first_strike,-0.005,terms,778
19248,train-monthly-00297,train,synthetic_monthly,LIZARD no-KI,True,first_strike,0.005,terms,824
19249,train-monthly-00297,train,synthetic_monthly,LIZARD no-KI,True,first_strike,0.01,terms,1661
19250,train-monthly-00297,train,synthetic_monthly,LIZARD no-KI,True,first_strike,0.025,terms,4203
19251,train-monthly-00297,train,synthetic_monthly,LIZARD no-KI,True,first_strike,0.05,terms,8642
19252,train-monthly-00297,train,synthetic_monthly,LIZARD no-KI,True,last_strike,-0.05,terms,350
19253,train-monthly-00297,train,synthetic_monthly,LIZARD no-KI,True,last_strike,-0.025,terms,185
19254,train-monthly-00297,train,synthetic_monthly,LIZARD no-KI,True,last_strike,-0.01,terms,68
19255,train-monthly-00297,train,synthetic_monthly,LIZARD no-KI,True,last_strike,-0.005,terms,41
19256,train-monthly-00297,train,synthetic_monthly,LIZARD no-KI,True,last_strike,0.005,terms,49
19257,train-monthly-00297,train,synthetic_monthly,LIZARD no-KI,True,last_strike,0.01,terms,110
19258,train-monthly-00297,train,synthetic_monthly,LIZARD no-KI,True,last_strike,0.025,terms,234
19259,train-monthly-00297,train,synthetic_monthly,LIZARD no-KI,True,last_strike,0.05,terms,461
19260,train-monthly-00297,train,synthetic_monthly,LIZARD no-KI,True,monthly_barrier,-0.05,terms,1639
19261,train-monthly-00297,train,synthetic_monthly,LIZARD no-KI,True,monthly_barrier,-0.025,terms,1478
19262,train-monthly-00297,train,synthetic_monthly,LIZARD no-KI,True,monthly_barrier,-0.01,terms,1024
19263,train-monthly-00297,train,synthetic_monthly,LIZARD no-KI,True,monthly_barrier,-0.005,terms,641
19264,train-monthly-00297,train,synthetic_monthly,LIZARD no-KI,True,monthly_barrier,0.005,terms,676
19265,train-monthly-00297,train,synthetic_monthly,LIZARD no-KI,True,monthly_barrier,0.01,terms,1115
19266,train-monthly-00297,train,synthetic_monthly,LIZARD no-KI,True,monthly_barrier,0.025,terms,1874
19267,train-monthly-00297,train,synthetic_monthly,LIZARD no-KI,True,monthly_barrier,0.05,terms,2483
19268,train-regular-00298,train,synthetic_regular,LIZARD KI,False,base,0.0,terms,0
19269,train-regular-00298,train,synthetic_regular,LIZARD KI,False,coupon_regular,-0.01,terms,32046
19270,train-regular-00298,train,synthetic_regular,LIZARD KI,False,coupon_regular,-0.005,terms,32046
19271,train-regular-00298,train,synthetic_regular,LIZARD KI,False,coupon_regular,-0.0025,terms,32046
19272,train-regular-00298,train,synthetic_regular,LIZARD KI,False,coupon_regular,-0.001,terms,32046
19273,train-regular-00298,train,synthetic_regular,LIZARD KI,False,coupon_regular,0.001,terms,32046
19274,train-regular-00298,train,synthetic_regular,LIZARD KI,False,coupon_regular,0.0025,terms,32046
19275,train-regular-00298,train,synthetic_regular,LIZARD KI,False,coupon_regular,0.005,terms,32046
19276,train-regular-00298,train,synthetic_regular,LIZARD KI,False,coupon_regular,0.01,terms,32046
19277,train-regular-00298,train,synthetic_regular,LIZARD KI,False,ki_barrier,-0.05,terms,64
19278,train-regular-00298,train,synthetic_regular,LIZARD KI,False,ki_barrier,-0.025,terms,27
19279,train-regular-00298,train,synthetic_regular,LIZARD KI,False,ki_barrier,-0.01,terms,5
19280,train-regular-00298,train,synthetic_regular,LIZARD KI,False,ki_barrier,-0.005,terms,2
19281,train-regular-00298,train,synthetic_regular,LIZARD KI,False,ki_barrier,0.005,terms,2
19282,train-regular-00298,train,synthetic_regular,LIZARD KI,False,ki_barrier,0.01,terms,7
19283,train-regular-00298,train,synthetic_regular,LIZARD KI,False,ki_barrier,0.025,terms,10
19284,train-regular-00298,train,synthetic_regular,LIZARD KI,False,ki_barrier,0.05,terms,11
19285,train-regular-00298,train,synthetic_regular,LIZARD KI,False,first_strike,-0.05,terms,5415
19286,train-regular-00298,train,synthetic_regular,LIZARD KI,False,first_strike,-0.025,terms,3066
19287,train-regular-00298,train,synthetic_regular,LIZARD KI,False,first_strike,-0.01,terms,1331
19288,train-regular-00298,train,synthetic_regular,LIZARD KI,False,first_strike,-0.005,terms,679
19289,train-regular-00298,train,synthetic_regular,LIZARD KI,False,first_strike,0.005,terms,713
19290,train-regular-00298,train,synthetic_regular,LIZARD KI,False,first_strike,0.01,terms,1498
19291,train-regular-00298,train,synthetic_regular,LIZARD KI,False,first_strike,0.025,terms,3971
19292,train-regular-00298,train,synthetic_regular,LIZARD KI,False,first_strike,0.05,terms,8424
19293,train-regular-00298,train,synthetic_regular,LIZARD KI,False,last_strike,-0.05,terms,88
19294,train-regular-00298,train,synthetic_regular,LIZARD KI,False,last_strike,-0.025,terms,41
19295,train-regular-00298,train,synthetic_regular,LIZARD KI,False,last_strike,-0.01,terms,18
19296,train-regular-00298,train,synthetic_regular,LIZARD KI,False,last_strike,-0.005,terms,11
19297,train-regular-00298,train,synthetic_regular,LIZARD KI,False,last_strike,0.005,terms,9
19298,train-regular-00298,train,synthetic_regular,LIZARD KI,False,last_strike,0.01,terms,18
19299,train-regular-00298,train,synthetic_regular,LIZARD KI,False,last_strike,0.025,terms,42
19300,train-regular-00298,train,synthetic_regular,LIZARD KI,False,last_strike,0.05,terms,81
19301,train-monthly-00298,train,synthetic_monthly,STEP KI,True,base,0.0,terms,0
19302,train-monthly-00298,train,synthetic_monthly,STEP KI,True,coupon_regular,-0.01,terms,40000
19303,train-monthly-00298,train,synthetic_monthly,STEP KI,True,coupon_regular,-0.005,terms,40000
19304,train-monthly-00298,train,synthetic_monthly,STEP KI,True,coupon_regular,-0.0025,terms,40000
19305,train-monthly-00298,train,synthetic_monthly,STEP KI,True,coupon_regular,-0.001,terms,40000
19306,train-monthly-00298,train,synthetic_monthly,STEP KI,True,coupon_regular,0.001,terms,40000
19307,train-monthly-00298,train,synthetic_monthly,STEP KI,True,coupon_regular,0.0025,terms,40000
19308,train-monthly-00298,train,synthetic_monthly,STEP KI,True,coupon_regular,0.005,terms,40000
19309,train-monthly-00298,train,synthetic_monthly,STEP KI,True,coupon_regular,0.01,terms,40000
19310,train-monthly-00298,train,synthetic_monthly,STEP KI,True,ki_barrier,-0.05,terms,1405
19311,train-monthly-00298,train,synthetic_monthly,STEP KI,True,ki_barrier,-0.025,terms,684
19312,train-monthly-00298,train,synthetic_monthly,STEP KI,True,ki_barrier,-0.01,terms,270
19313,train-monthly-00298,train,synthetic_monthly,STEP KI,True,ki_barrier,-0.005,terms,132
19314,train-monthly-00298,train,synthetic_monthly,STEP KI,True,ki_barrier,0.005,terms,135
19315,train-monthly-00298,train,synthetic_monthly,STEP KI,True,ki_barrier,0.01,terms,275
19316,train-monthly-00298,train,synthetic_monthly,STEP KI,True,ki_barrier,0.025,terms,676
19317,train-monthly-00298,train,synthetic_monthly,STEP KI,True,ki_barrier,0.05,terms,1293
19318,train-monthly-00298,train,synthetic_monthly,STEP KI,True,first_strike,-0.05,terms,7061
19319,train-monthly-00298,train,synthetic_monthly,STEP KI,True,first_strike,-0.025,terms,3491
19320,train-monthly-00298,train,synthetic_monthly,STEP KI,True,first_strike,-0.01,terms,1384
19321,train-monthly-00298,train,synthetic_monthly,STEP KI,True,first_strike,-0.005,terms,701
19322,train-monthly-00298,train,synthetic_monthly,STEP KI,True,first_strike,0.005,terms,679
19323,train-monthly-00298,train,synthetic_monthly,STEP KI,True,first_strike,0.01,terms,1370
19324,train-monthly-00298,train,synthetic_monthly,STEP KI,True,first_strike,0.025,terms,3241
19325,train-monthly-00298,train,synthetic_monthly,STEP KI,True,first_strike,0.05,terms,6037
19326,train-monthly-00298,train,synthetic_monthly,STEP KI,True,last_strike,-0.05,terms,259
19327,train-monthly-00298,train,synthetic_monthly,STEP KI,True,last_strike,-0.025,terms,113
19328,train-monthly-00298,train,synthetic_monthly,STEP KI,True,last_strike,-0.01,terms,34
19329,train-monthly-00298,train,synthetic_monthly,STEP KI,True,last_strike,-0.005,terms,16
19330,train-monthly-00298,train,synthetic_monthly,STEP KI,True,last_strike,0.005,terms,26
19331,train-monthly-00298,train,synthetic_monthly,STEP KI,True,last_strike,0.01,terms,52
19332,train-monthly-00298,train,synthetic_monthly,STEP KI,True,last_strike,0.025,terms,115
19333,train-monthly-00298,train,synthetic_monthly,STEP KI,True,last_strike,0.05,terms,204
19334,train-monthly-00298,train,synthetic_monthly,STEP KI,True,monthly_barrier,-0.05,terms,11650
19335,train-monthly-00298,train,synthetic_monthly,STEP KI,True,monthly_barrier,-0.025,terms,9955
19336,train-monthly-00298,train,synthetic_monthly,STEP KI,True,monthly_barrier,-0.01,terms,6561
19337,train-monthly-00298,train,synthetic_monthly,STEP KI,True,monthly_barrier,-0.005,terms,4072
19338,train-monthly-00298,train,synthetic_monthly,STEP KI,True,monthly_barrier,0.005,terms,4200
19339,train-monthly-00298,train,synthetic_monthly,STEP KI,True,monthly_barrier,0.01,terms,6815
19340,train-monthly-00298,train,synthetic_monthly,STEP KI,True,monthly_barrier,0.025,terms,10838
19341,train-monthly-00298,train,synthetic_monthly,STEP KI,True,monthly_barrier,0.05,terms,13804
19342,train-regular-00299,train,synthetic_regular,LIZARD no-KI,False,base,0.0,terms,0
19343,train-regular-00299,train,synthetic_regular,LIZARD no-KI,False,coupon_regular,-0.01,terms,30992
19344,train-regular-00299,train,synthetic_regular,LIZARD no-KI,False,coupon_regular,-0.005,terms,30992
19345,train-regular-00299,train,synthetic_regular,LIZARD no-KI,False,coupon_regular,-0.0025,terms,30992
19346,train-regular-00299,train,synthetic_regular,LIZARD no-KI,False,coupon_regular,-0.001,terms,30992
19347,train-regular-00299,train,synthetic_regular,LIZARD no-KI,False,coupon_regular,0.001,terms,30992
19348,train-regular-00299,train,synthetic_regular,LIZARD no-KI,False,coupon_regular,0.0025,terms,30992
19349,train-regular-00299,train,synthetic_regular,LIZARD no-KI,False,coupon_regular,0.005,terms,30992
19350,train-regular-00299,train,synthetic_regular,LIZARD no-KI,False,coupon_regular,0.01,terms,30992
19351,train-regular-00299,train,synthetic_regular,LIZARD no-KI,False,first_strike,-0.05,terms,7167
19352,train-regular-00299,train,synthetic_regular,LIZARD no-KI,False,first_strike,-0.025,terms,3584
19353,train-regular-00299,train,synthetic_regular,LIZARD no-KI,False,first_strike,-0.01,terms,1390
19354,train-regular-00299,train,synthetic_regular,LIZARD no-KI,False,first_strike,-0.005,terms,655
19355,train-regular-00299,train,synthetic_regular,LIZARD no-KI,False,first_strike,0.005,terms,636
19356,train-regular-00299,train,synthetic_regular,LIZARD no-KI,False,first_strike,0.01,terms,1308
19357,train-regular-00299,train,synthetic_regular,LIZARD no-KI,False,first_strike,0.025,terms,3246
19358,train-regular-00299,train,synthetic_regular,LIZARD no-KI,False,first_strike,0.05,terms,6134
19359,train-regular-00299,train,synthetic_regular,LIZARD no-KI,False,last_strike,-0.05,terms,1136
19360,train-regular-00299,train,synthetic_regular,LIZARD no-KI,False,last_strike,-0.025,terms,524
19361,train-regular-00299,train,synthetic_regular,LIZARD no-KI,False,last_strike,-0.01,terms,184
19362,train-regular-00299,train,synthetic_regular,LIZARD no-KI,False,last_strike,-0.005,terms,85
19363,train-regular-00299,train,synthetic_regular,LIZARD no-KI,False,last_strike,0.005,terms,98
19364,train-regular-00299,train,synthetic_regular,LIZARD no-KI,False,last_strike,0.01,terms,189
19365,train-regular-00299,train,synthetic_regular,LIZARD no-KI,False,last_strike,0.025,terms,468
19366,train-regular-00299,train,synthetic_regular,LIZARD no-KI,False,last_strike,0.05,terms,849
19367,train-monthly-00299,train,synthetic_monthly,STEP no-KI,True,base,0.0,terms,0
19368,train-monthly-00299,train,synthetic_monthly,STEP no-KI,True,coupon_regular,-0.01,terms,40000
19369,train-monthly-00299,train,synthetic_monthly,STEP no-KI,True,coupon_regular,-0.005,terms,40000
19370,train-monthly-00299,train,synthetic_monthly,STEP no-KI,True,coupon_regular,-0.0025,terms,40000
19371,train-monthly-00299,train,synthetic_monthly,STEP no-KI,True,coupon_regular,-0.001,terms,40000
19372,train-monthly-00299,train,synthetic_monthly,STEP no-KI,True,coupon_regular,0.001,terms,40000
19373,train-monthly-00299,train,synthetic_monthly,STEP no-KI,True,coupon_regular,0.0025,terms,40000
19374,train-monthly-00299,train,synthetic_monthly,STEP no-KI,True,coupon_regular,0.005,terms,40000
19375,train-monthly-00299,train,synthetic_monthly,STEP no-KI,True,coupon_regular,0.01,terms,40000
19376,train-monthly-00299,train,synthetic_monthly,STEP no-KI,True,first_strike,-0.05,terms,8322
19377,train-monthly-00299,train,synthetic_monthly,STEP no-KI,True,first_strike,-0.025,terms,4218
19378,train-monthly-00299,train,synthetic_monthly,STEP no-KI,True,first_strike,-0.01,terms,1637
19379,train-monthly-00299,train,synthetic_monthly,STEP no-KI,True,first_strike,-0.005,terms,818
19380,train-monthly-00299,train,synthetic_monthly,STEP no-KI,True,first_strike,0.005,terms,812
19381,train-monthly-00299,train,synthetic_monthly,STEP no-KI,True,first_strike,0.01,terms,1682
19382,train-monthly-00299,train,synthetic_monthly,STEP no-KI,True,first_strike,0.025,terms,4080
19383,train-monthly-00299,train,synthetic_monthly,STEP no-KI,True,first_strike,0.05,terms,7569
19384,train-monthly-00299,train,synthetic_monthly,STEP no-KI,True,last_strike,-0.05,terms,1298
19385,train-monthly-00299,train,synthetic_monthly,STEP no-KI,True,last_strike,-0.025,terms,679
19386,train-monthly-00299,train,synthetic_monthly,STEP no-KI,True,last_strike,-0.01,terms,261
19387,train-monthly-00299,train,synthetic_monthly,STEP no-KI,True,last_strike,-0.005,terms,129
19388,train-monthly-00299,train,synthetic_monthly,STEP no-KI,True,last_strike,0.005,terms,132
19389,train-monthly-00299,train,synthetic_monthly,STEP no-KI,True,last_strike,0.01,terms,253
19390,train-monthly-00299,train,synthetic_monthly,STEP no-KI,True,last_strike,0.025,terms,672
19391,train-monthly-00299,train,synthetic_monthly,STEP no-KI,True,last_strike,0.05,terms,1433
19392,train-monthly-00299,train,synthetic_monthly,STEP no-KI,True,monthly_barrier,-0.05,terms,6386
19393,train-monthly-00299,train,synthetic_monthly,STEP no-KI,True,monthly_barrier,-0.025,terms,5618
19394,train-monthly-00299,train,synthetic_monthly,STEP no-KI,True,monthly_barrier,-0.01,terms,3725
19395,train-monthly-00299,train,synthetic_monthly,STEP no-KI,True,monthly_barrier,-0.005,terms,2329
19396,train-monthly-00299,train,synthetic_monthly,STEP no-KI,True,monthly_barrier,0.005,terms,2438
19397,train-monthly-00299,train,synthetic_monthly,STEP no-KI,True,monthly_barrier,0.01,terms,3995
19398,train-monthly-00299,train,synthetic_monthly,STEP no-KI,True,monthly_barrier,0.025,terms,6589
19399,train-monthly-00299,train,synthetic_monthly,STEP no-KI,True,monthly_barrier,0.05,terms,8708
19400,train-regular-00300,train,synthetic_regular,STEP KI,False,base,0.0,terms,0
19401,train-regular-00300,train,synthetic_regular,STEP KI,False,coupon_regular,-0.01,terms,37329
19402,train-regular-00300,train,synthetic_regular,STEP KI,False,coupon_regular,-0.005,terms,37329
19403,train-regular-00300,train,synthetic_regular,STEP KI,False,coupon_regular,-0.0025,terms,37329
19404,train-regular-00300,train,synthetic_regular,STEP KI,False,coupon_regular,-0.001,terms,37329
19405,train-regular-00300,train,synthetic_regular,STEP KI,False,coupon_regular,0.001,terms,37329
19406,train-regular-00300,train,synthetic_regular,STEP KI,False,coupon_regular,0.0025,terms,37329
19407,train-regular-00300,train,synthetic_regular,STEP KI,False,coupon_regular,0.005,terms,37329
19408,train-regular-00300,train,synthetic_regular,STEP KI,False,coupon_regular,0.01,terms,37329
19409,train-regular-00300,train,synthetic_regular,STEP KI,False,ki_barrier,-0.05,terms,1184
19410,train-regular-00300,train,synthetic_regular,STEP KI,False,ki_barrier,-0.025,terms,638
19411,train-regular-00300,train,synthetic_regular,STEP KI,False,ki_barrier,-0.01,terms,268
19412,train-regular-00300,train,synthetic_regular,STEP KI,False,ki_barrier,-0.005,terms,125
19413,train-regular-00300,train,synthetic_regular,STEP KI,False,ki_barrier,0.005,terms,131
19414,train-regular-00300,train,synthetic_regular,STEP KI,False,ki_barrier,0.01,terms,268
19415,train-regular-00300,train,synthetic_regular,STEP KI,False,ki_barrier,0.025,terms,700
19416,train-regular-00300,train,synthetic_regular,STEP KI,False,ki_barrier,0.05,terms,1505
19417,train-regular-00300,train,synthetic_regular,STEP KI,False,first_strike,-0.05,terms,9356
19418,train-regular-00300,train,synthetic_regular,STEP KI,False,first_strike,-0.025,terms,4561
19419,train-regular-00300,train,synthetic_regular,STEP KI,False,first_strike,-0.01,terms,1775
19420,train-regular-00300,train,synthetic_regular,STEP KI,False,first_strike,-0.005,terms,878
19421,train-regular-00300,train,synthetic_regular,STEP KI,False,first_strike,0.005,terms,833
19422,train-regular-00300,train,synthetic_regular,STEP KI,False,first_strike,0.01,terms,1665
19423,train-regular-00300,train,synthetic_regular,STEP KI,False,first_strike,0.025,terms,4060
19424,train-regular-00300,train,synthetic_regular,STEP KI,False,first_strike,0.05,terms,7446
19425,train-regular-00300,train,synthetic_regular,STEP KI,False,last_strike,-0.05,terms,71
19426,train-regular-00300,train,synthetic_regular,STEP KI,False,last_strike,-0.025,terms,25
19427,train-regular-00300,train,synthetic_regular,STEP KI,False,last_strike,-0.01,terms,9
19428,train-regular-00300,train,synthetic_regular,STEP KI,False,last_strike,-0.005,terms,6
19429,train-regular-00300,train,synthetic_regular,STEP KI,False,last_strike,0.005,terms,3
19430,train-regular-00300,train,synthetic_regular,STEP KI,False,last_strike,0.01,terms,4
19431,train-regular-00300,train,synthetic_regular,STEP KI,False,last_strike,0.025,terms,13
19432,train-regular-00300,train,synthetic_regular,STEP KI,False,last_strike,0.05,terms,25
19433,train-monthly-00300,train,synthetic_monthly,LIZARD no-KI,True,base,0.0,terms,0
19434,train-monthly-00300,train,synthetic_monthly,LIZARD no-KI,True,coupon_regular,-0.01,terms,40000
19435,train-monthly-00300,train,synthetic_monthly,LIZARD no-KI,True,coupon_regular,-0.005,terms,40000
19436,train-monthly-00300,train,synthetic_monthly,LIZARD no-KI,True,coupon_regular,-0.0025,terms,40000
19437,train-monthly-00300,train,synthetic_monthly,LIZARD no-KI,True,coupon_regular,-0.001,terms,40000
19438,train-monthly-00300,train,synthetic_monthly,LIZARD no-KI,True,coupon_regular,0.001,terms,40000
19439,train-monthly-00300,train,synthetic_monthly,LIZARD no-KI,True,coupon_regular,0.0025,terms,40000
19440,train-monthly-00300,train,synthetic_monthly,LIZARD no-KI,True,coupon_regular,0.005,terms,40000
19441,train-monthly-00300,train,synthetic_monthly,LIZARD no-KI,True,coupon_regular,0.01,terms,40000
19442,train-monthly-00300,train,synthetic_monthly,LIZARD no-KI,True,first_strike,-0.05,terms,9326
19443,train-monthly-00300,train,synthetic_monthly,LIZARD no-KI,True,first_strike,-0.025,terms,4999
19444,train-monthly-00300,train,synthetic_monthly,LIZARD no-KI,True,first_strike,-0.01,terms,2122
19445,train-monthly-00300,train,synthetic_monthly,LIZARD no-KI,True,first_strike,-0.005,terms,1079
19446,train-monthly-00300,train,synthetic_monthly,LIZARD no-KI,True,first_strike,0.005,terms,1065
19447,train-monthly-00300,train,synthetic_monthly,LIZARD no-KI,True,first_strike,0.01,terms,2115
19448,train-monthly-00300,train,synthetic_monthly,LIZARD no-KI,True,first_strike,0.025,terms,5283
19449,train-monthly-00300,train,synthetic_monthly,LIZARD no-KI,True,first_strike,0.05,terms,10066
19450,train-monthly-00300,train,synthetic_monthly,LIZARD no-KI,True,last_strike,-0.05,terms,533
19451,train-monthly-00300,train,synthetic_monthly,LIZARD no-KI,True,last_strike,-0.025,terms,263
19452,train-monthly-00300,train,synthetic_monthly,LIZARD no-KI,True,last_strike,-0.01,terms,100
19453,train-monthly-00300,train,synthetic_monthly,LIZARD no-KI,True,last_strike,-0.005,terms,43
19454,train-monthly-00300,train,synthetic_monthly,LIZARD no-KI,True,last_strike,0.005,terms,45
19455,train-monthly-00300,train,synthetic_monthly,LIZARD no-KI,True,last_strike,0.01,terms,104
19456,train-monthly-00300,train,synthetic_monthly,LIZARD no-KI,True,last_strike,0.025,terms,282
19457,train-monthly-00300,train,synthetic_monthly,LIZARD no-KI,True,last_strike,0.05,terms,534
19458,train-monthly-00300,train,synthetic_monthly,LIZARD no-KI,True,monthly_barrier,-0.05,terms,6541
19459,train-monthly-00300,train,synthetic_monthly,LIZARD no-KI,True,monthly_barrier,-0.025,terms,5553
19460,train-monthly-00300,train,synthetic_monthly,LIZARD no-KI,True,monthly_barrier,-0.01,terms,3516
19461,train-monthly-00300,train,synthetic_monthly,LIZARD no-KI,True,monthly_barrier,-0.005,terms,2191
19462,train-monthly-00300,train,synthetic_monthly,LIZARD no-KI,True,monthly_barrier,0.005,terms,2225
19463,train-monthly-00300,train,synthetic_monthly,LIZARD no-KI,True,monthly_barrier,0.01,terms,3698
19464,train-monthly-00300,train,synthetic_monthly,LIZARD no-KI,True,monthly_barrier,0.025,terms,6021
19465,train-monthly-00300,train,synthetic_monthly,LIZARD no-KI,True,monthly_barrier,0.05,terms,7760
19466,train-regular-00301,train,synthetic_regular,STEP no-KI,False,base,0.0,terms,0
19467,train-regular-00301,train,synthetic_regular,STEP no-KI,False,coupon_regular,-0.01,terms,37071
19468,train-regular-00301,train,synthetic_regular,STEP no-KI,False,coupon_regular,-0.005,terms,37071
19469,train-regular-00301,train,synthetic_regular,STEP no-KI,False,coupon_regular,-0.0025,terms,37071
19470,train-regular-00301,train,synthetic_regular,STEP no-KI,False,coupon_regular,-0.001,terms,37071
19471,train-regular-00301,train,synthetic_regular,STEP no-KI,False,coupon_regular,0.001,terms,37071
19472,train-regular-00301,train,synthetic_regular,STEP no-KI,False,coupon_regular,0.0025,terms,37071
19473,train-regular-00301,train,synthetic_regular,STEP no-KI,False,coupon_regular,0.005,terms,37071
19474,train-regular-00301,train,synthetic_regular,STEP no-KI,False,coupon_regular,0.01,terms,37071
19475,train-regular-00301,train,synthetic_regular,STEP no-KI,False,first_strike,-0.05,terms,6907
19476,train-regular-00301,train,synthetic_regular,STEP no-KI,False,first_strike,-0.025,terms,3889
19477,train-regular-00301,train,synthetic_regular,STEP no-KI,False,first_strike,-0.01,terms,1674
19478,train-regular-00301,train,synthetic_regular,STEP no-KI,False,first_strike,-0.005,terms,850
19479,train-regular-00301,train,synthetic_regular,STEP no-KI,False,first_strike,0.005,terms,859
19480,train-regular-00301,train,synthetic_regular,STEP no-KI,False,first_strike,0.01,terms,1770
19481,train-regular-00301,train,synthetic_regular,STEP no-KI,False,first_strike,0.025,terms,4558
19482,train-regular-00301,train,synthetic_regular,STEP no-KI,False,first_strike,0.05,terms,9621
19483,train-regular-00301,train,synthetic_regular,STEP no-KI,False,last_strike,-0.05,terms,403
19484,train-regular-00301,train,synthetic_regular,STEP no-KI,False,last_strike,-0.025,terms,170
19485,train-regular-00301,train,synthetic_regular,STEP no-KI,False,last_strike,-0.01,terms,75
19486,train-regular-00301,train,synthetic_regular,STEP no-KI,False,last_strike,-0.005,terms,35
19487,train-regular-00301,train,synthetic_regular,STEP no-KI,False,last_strike,0.005,terms,38
19488,train-regular-00301,train,synthetic_regular,STEP no-KI,False,last_strike,0.01,terms,71
19489,train-regular-00301,train,synthetic_regular,STEP no-KI,False,last_strike,0.025,terms,174
19490,train-regular-00301,train,synthetic_regular,STEP no-KI,False,last_strike,0.05,terms,323
19491,train-monthly-00301,train,synthetic_monthly,STEP KI,True,base,0.0,terms,0
19492,train-monthly-00301,train,synthetic_monthly,STEP KI,True,coupon_regular,-0.01,terms,39844
19493,train-monthly-00301,train,synthetic_monthly,STEP KI,True,coupon_regular,-0.005,terms,39844
19494,train-monthly-00301,train,synthetic_monthly,STEP KI,True,coupon_regular,-0.0025,terms,39844
19495,train-monthly-00301,train,synthetic_monthly,STEP KI,True,coupon_regular,-0.001,terms,39844
19496,train-monthly-00301,train,synthetic_monthly,STEP KI,True,coupon_regular,0.001,terms,39844
19497,train-monthly-00301,train,synthetic_monthly,STEP KI,True,coupon_regular,0.0025,terms,39844
19498,train-monthly-00301,train,synthetic_monthly,STEP KI,True,coupon_regular,0.005,terms,39844
19499,train-monthly-00301,train,synthetic_monthly,STEP KI,True,coupon_regular,0.01,terms,39844
19500,train-monthly-00301,train,synthetic_monthly,STEP KI,True,ki_barrier,-0.05,terms,127
19501,train-monthly-00301,train,synthetic_monthly,STEP KI,True,ki_barrier,-0.025,terms,52
19502,train-monthly-00301,train,synthetic_monthly,STEP KI,True,ki_barrier,-0.01,terms,19
19503,train-monthly-00301,train,synthetic_monthly,STEP KI,True,ki_barrier,-0.005,terms,9
19504,train-monthly-00301,train,synthetic_monthly,STEP KI,True,ki_barrier,0.005,terms,11
19505,train-monthly-00301,train,synthetic_monthly,STEP KI,True,ki_barrier,0.01,terms,20
19506,train-monthly-00301,train,synthetic_monthly,STEP KI,True,ki_barrier,0.025,terms,53
19507,train-monthly-00301,train,synthetic_monthly,STEP KI,True,ki_barrier,0.05,terms,106
19508,train-monthly-00301,train,synthetic_monthly,STEP KI,True,first_strike,-0.05,terms,3589
19509,train-monthly-00301,train,synthetic_monthly,STEP KI,True,first_strike,-0.025,terms,1873
19510,train-monthly-00301,train,synthetic_monthly,STEP KI,True,first_strike,-0.01,terms,765
19511,train-monthly-00301,train,synthetic_monthly,STEP KI,True,first_strike,-0.005,terms,397
19512,train-monthly-00301,train,synthetic_monthly,STEP KI,True,first_strike,0.005,terms,423
19513,train-monthly-00301,train,synthetic_monthly,STEP KI,True,first_strike,0.01,terms,830
19514,train-monthly-00301,train,synthetic_monthly,STEP KI,True,first_strike,0.025,terms,1984
19515,train-monthly-00301,train,synthetic_monthly,STEP KI,True,first_strike,0.05,terms,3955
19516,train-monthly-00301,train,synthetic_monthly,STEP KI,True,last_strike,-0.05,terms,257
19517,train-monthly-00301,train,synthetic_monthly,STEP KI,True,last_strike,-0.025,terms,125
19518,train-monthly-00301,train,synthetic_monthly,STEP KI,True,last_strike,-0.01,terms,51
19519,train-monthly-00301,train,synthetic_monthly,STEP KI,True,last_strike,-0.005,terms,31
19520,train-monthly-00301,train,synthetic_monthly,STEP KI,True,last_strike,0.005,terms,20
19521,train-monthly-00301,train,synthetic_monthly,STEP KI,True,last_strike,0.01,terms,39
19522,train-monthly-00301,train,synthetic_monthly,STEP KI,True,last_strike,0.025,terms,109
19523,train-monthly-00301,train,synthetic_monthly,STEP KI,True,last_strike,0.05,terms,198
19524,train-monthly-00301,train,synthetic_monthly,STEP KI,True,monthly_barrier,-0.05,terms,15615
19525,train-monthly-00301,train,synthetic_monthly,STEP KI,True,monthly_barrier,-0.025,terms,10926
19526,train-monthly-00301,train,synthetic_monthly,STEP KI,True,monthly_barrier,-0.01,terms,5735
19527,train-monthly-00301,train,synthetic_monthly,STEP KI,True,monthly_barrier,-0.005,terms,3146
19528,train-monthly-00301,train,synthetic_monthly,STEP KI,True,monthly_barrier,0.005,terms,3010
