payoff,cohort,model,seed,scope,axis,offset,n_rows,n_families,price_mae,price_rmse,price_r2,delta_mae,delta_rmse,delta_bias,within_1,within_5,within_10,resolved_n,resolved_sign
reference,monthly_test,augmented_delta,101,terms,ki_barrier,0.01,43,43,29.290340349049412,36.3042900555686,0.9945180686943189,6.573660001447496,7.788164895397337,-0.7725073975301527,0.11627906976744186,0.3953488372093023,0.7441860465116279,43,1.0
reference,monthly_test,augmented_delta,101,terms,ki_barrier,0.025,43,43,36.23962369899079,43.334332669148715,0.9922693195046349,16.40466275736112,20.289751104833403,-3.4902896257911538,0.046511627906976744,0.2558139534883721,0.37209302325581395,43,1.0
reference,monthly_test,augmented_delta,101,terms,ki_barrier,0.05,43,43,50.25908056487749,61.875966220452796,0.9842738952779498,35.058370641266656,44.51554451854029,-12.866135498696519,0.0,0.09302325581395349,0.16279069767441862,43,1.0
reference,monthly_test,augmented_delta,101,terms,last_strike,-0.05,128,128,89.75584637536278,120.38447495811822,0.9253167793689119,29.194706162593015,36.706885138912185,19.465566775063053,0.0078125,0.15625,0.2890625,128,1.0
reference,monthly_test,augmented_delta,101,terms,last_strike,-0.025,128,128,76.40591498839393,102.55197297593489,0.9476629010473537,14.220854601201912,17.933353961602627,10.05886320467107,0.0546875,0.28125,0.4921875,128,1.0
reference,monthly_test,augmented_delta,101,terms,last_strike,-0.01,128,128,69.2300257087781,92.47230549078506,0.9581828789403207,5.6666075997830685,7.081681728385608,4.173548154610518,0.15625,0.5234375,0.6796875,128,1.0
reference,monthly_test,augmented_delta,101,terms,last_strike,-0.005,128,128,67.05461933788402,89.26513509729371,0.9612404327172344,2.838921604445204,3.5338872529003167,2.092684922895084,0.296875,0.6953125,1.0,127,1.0
reference,monthly_test,augmented_delta,101,terms,last_strike,0.005,128,128,62.95611280391642,83.10390181551439,0.9667444904027199,2.7776859021202354,3.483736824492833,-2.09180489628731,0.3203125,0.7265625,1.0,126,1.0
reference,monthly_test,augmented_delta,101,terms,last_strike,0.01,128,128,60.98329335961982,80.09128989292216,0.9692597245746523,5.5996037109871395,6.954054700528701,-4.20570387627231,0.1640625,0.5078125,0.6796875,128,1.0
reference,monthly_test,augmented_delta,101,terms,last_strike,0.025,128,128,56.239085524989015,71.72932813606161,0.975647112000223,13.861754705256317,17.167854692557583,-11.18872330102992,0.046875,0.2890625,0.4921875,128,1.0
reference,monthly_test,augmented_delta,101,terms,last_strike,0.05,128,128,50.04220937397467,60.208045871091215,0.9831185897786959,28.00805730861612,33.91030227442626,-23.859217093170933,0.0234375,0.109375,0.2109375,128,1.0
reference,monthly_test,augmented_delta,101,terms,monthly_barrier,-0.05,123,123,64.3271460178695,86.09894437196935,0.9641667480349377,3.788195005277308,4.836493351885014,0.5689045278037467,0.17886178861788618,0.6991869918699187,0.967479674796748,0,
reference,monthly_test,augmented_delta,101,terms,monthly_barrier,-0.025,123,123,65.15577354612374,86.73813389874606,0.9636327285096411,1.8620345650649652,2.386394620333081,0.26283709983515546,0.34146341463414637,0.975609756097561,1.0,0,
reference,monthly_test,augmented_delta,101,terms,monthly_barrier,-0.01,123,123,65.61802937293426,87.12983676263352,0.9633035231464118,0.7368200193575727,0.9470438224701846,0.09995165879164285,0.6991869918699187,1.0,1.0,0,
reference,monthly_test,augmented_delta,101,terms,monthly_barrier,-0.005,123,123,65.76574228204348,87.26126040620034,0.9631927362533194,0.36703861825834444,0.4722706806757157,0.049137487644102515,0.975609756097561,1.0,1.0,0,
reference,monthly_test,augmented_delta,101,terms,monthly_barrier,0.005,128,128,65.1030250173703,86.26080237602636,0.9639926780973175,0.3573251888155937,0.46224923278580843,-0.05168374627828598,0.9765625,1.0,1.0,0,
reference,monthly_test,augmented_delta,101,terms,monthly_barrier,0.01,128,128,65.22858127026709,86.38535244227538,0.9638886226771322,0.7124431431293488,0.9223348652226211,-0.10240823030471802,0.7265625,1.0,1.0,0,
reference,monthly_test,augmented_delta,101,terms,monthly_barrier,0.025,128,128,65.580905256857,86.75634013868245,0.963577791194693,1.7638364806771278,2.290438016559097,-0.24982262402772903,0.3515625,0.9765625,1.0,0,
reference,monthly_test,augmented_delta,101,terms,monthly_barrier,0.05,128,128,66.12837083661344,87.36205816019886,0.9630674284165675,3.474014811217785,4.533219462706051,-0.4795333370566368,0.21875,0.71875,0.9765625,0,
reference,monthly_test,augmented_delta,233,schedule,nobs_early,1.0,128,128,121.2081643528289,147.0870274746437,0.8971836365211959,93.57224248671386,137.35980234703538,-75.63050854996861,0.0,0.0234375,0.078125,119,0.3949579831932773
reference,monthly_test,augmented_delta,233,schedule,nobs_late,1.0,128,128,573.6769645311729,632.3615890854661,-1.4461781824054363,654.8347747623691,695.283021416798,-654.8347747623691,0.0,0.0,0.0,125,0.488
reference,monthly_test,augmented_delta,233,schedule,nobs_middle,1.0,128,128,553.4250956324784,586.9963674904267,-0.9699930093377718,634.5829058636749,663.6330683956885,-634.5829058636749,0.0,0.0,0.0,121,0.5537190082644629
reference,monthly_test,augmented_delta,233,schedule,tenor_months,-12.0,128,128,704.8413476402802,729.4426670225006,-4.582898159916841,623.683537409084,651.0245181535303,623.683537409084,0.0,0.0,0.0,125,0.536
reference,monthly_test,augmented_delta,233,schedule,tenor_months,-6.0,128,128,468.72319422311557,487.03697393627243,-0.5916498892512339,387.5653839919193,410.7937829429052,387.5653839919193,0.0,0.0,0.0,120,0.5666666666666667
reference,monthly_test,augmented_delta,233,schedule,tenor_months,-3.0,128,128,249.30639188163184,265.63458439782886,0.602632296867174,168.17397452923615,193.83639786817926,168.14858165043552,0.0,0.0078125,0.0078125,113,0.6017699115044248
reference,monthly_test,augmented_delta,233,schedule,tenor_months,-1.0,128,128,120.91609137935576,149.90395025783778,0.8857673692083805,37.992699431094785,43.26313758124118,36.358026628095715,0.0078125,0.0546875,0.1015625,97,0.6494845360824743
reference,monthly_test,augmented_delta,233,schedule,tenor_months,1.0,128,128,67.22062915751854,86.80130622467497,0.9652321205961151,50.398325912842665,52.094255874596776,-50.398325912842665,0.0,0.0,0.0,96,0.65625
reference,monthly_test,augmented_delta,233,schedule,tenor_months,3.0,128,128,83.26014215478473,100.52129031487371,0.9573268553583651,147.35049641651176,152.20552280330602,-147.35049641651176,0.0,0.0,0.0,111,0.6216216216216216
reference,monthly_test,augmented_delta,233,schedule,tenor_months,6.0,128,128,204.02344047181276,218.8883909388306,0.8204337918097162,285.181250703009,295.03990683496215,-285.181250703009,0.0,0.0,0.0,117,0.5897435897435898
reference,monthly_test,augmented_delta,233,schedule,tenor_months,12.0,128,128,462.419621358172,478.27174702574564,0.3014606081817567,543.5774315893684,566.6640966078731,-543.5774315893684,0.0,0.0,0.0,119,0.5882352941176471
reference,monthly_test,augmented_delta,233,terms,coupon_regular,-0.01,128,128,73.01308018402389,97.07602228088084,0.9554860664546749,17.716064831241965,23.33859131177384,-14.34633972356096,0.0625,0.28125,0.4375,128,1.0
reference,monthly_test,augmented_delta,233,terms,coupon_regular,-0.005,128,128,80.3227312065971,107.31711700891394,0.9449116450796099,8.518933349987492,11.140609639510766,-6.8210086751884464,0.1171875,0.453125,0.6171875,128,1.0
reference,monthly_test,augmented_delta,233,terms,coupon_regular,-0.0025,128,128,83.76855005216774,112.19331531882469,0.9394340353486376,4.1771625629626215,5.44077066201576,-3.31807111389935,0.2109375,0.6171875,0.8984375,128,1.0
reference,monthly_test,augmented_delta,233,terms,coupon_regular,-0.001,128,128,85.74388878499151,115.03352118166755,0.9361093138048922,1.6513160237421594,2.145866264966029,-1.304718091307829,0.4609375,1.0,1.0,128,1.0
reference,monthly_test,augmented_delta,233,terms,coupon_regular,0.001,128,128,88.2830811764734,118.71836064482873,0.9316469805761064,1.6247284305281937,2.105907161432813,1.274104852074136,0.4609375,1.0,1.0,128,1.0
reference,monthly_test,augmented_delta,233,terms,coupon_regular,0.0025,128,128,90.15985905508667,121.40466177677749,0.9282869890261839,4.014222543220967,5.192016034876796,3.1277318635645015,0.2265625,0.6171875,0.9375,128,1.0
reference,monthly_test,augmented_delta,233,terms,coupon_regular,0.005,128,128,93.17809162151238,125.73481857215579,0.9226795788445503,7.876328112790361,10.148607999436367,6.062019721682493,0.09375,0.46875,0.6171875,128,1.0
reference,monthly_test,augmented_delta,233,terms,coupon_regular,0.01,128,128,98.91957313068843,133.85647536062,0.9115201958803382,15.1801239666529,19.41907850588508,11.34697193497171,0.046875,0.296875,0.4609375,128,1.0
reference,monthly_test,augmented_delta,233,terms,first_strike,-0.05,128,128,43.62913903519053,51.00302077358386,0.9849538400097145,53.13517202872391,73.60367389358643,-44.79314472310823,0.03125,0.109375,0.2109375,126,0.6349206349206349
reference,monthly_test,augmented_delta,233,terms,first_strike,-0.025,128,128,64.05242020620264,81.20153473135562,0.965600443411777,27.21077106009883,38.39165005912674,-22.298341456205286,0.0390625,0.2265625,0.4140625,128,0.625
reference,monthly_test,augmented_delta,233,terms,first_strike,-0.01,128,128,77.62886283328851,102.16114556570211,0.948110311159384,11.033065629804089,15.69307850112217,-8.959182057506647,0.109375,0.4765625,0.6640625,124,0.6290322580645161
reference,monthly_test,augmented_delta,233,terms,first_strike,-0.005,128,128,82.36789492856491,109.47164904846694,0.9412237128752045,5.56374128241805,7.9066608607380955,-4.483022272944558,0.2421875,0.6640625,0.703125,123,0.6260162601626016
reference,monthly_test,augmented_delta,233,terms,first_strike,0.005,128,128,91.74365465453684,124.38463085305136,0.9259991962657301,5.494758013951166,7.923903806229382,4.396303848120927,0.234375,0.65625,0.6875,121,0.6115702479338843
reference,monthly_test,augmented_delta,233,terms,first_strike,0.01,128,128,96.48153151746104,131.96576592004726,0.9176092658698315,11.011932899245343,15.89345781697115,8.785245299740685,0.1171875,0.5234375,0.6640625,123,0.6097560975609756
reference,monthly_test,augmented_delta,233,terms,first_strike,0.025,128,128,110.54831219491545,154.94272380715657,0.8895299570273377,27.56934339770669,39.85596969961767,21.921944029949373,0.0390625,0.234375,0.4609375,124,0.6209677419354839
reference,monthly_test,augmented_delta,233,terms,first_strike,0.05,128,128,133.2008429712153,192.32360032086868,0.8352159086183497,54.3631163099144,78.52106753570779,42.71300192775077,0.0234375,0.140625,0.2578125,124,0.6290322580645161
reference,monthly_test,augmented_delta,233,terms,ki_barrier,-0.05,43,43,35.5952258607474,50.598923053180165,0.988018720728616,32.76220213616079,37.703585983480124,-5.614652785566426,0.0,0.023255813953488372,0.16279069767441862,43,1.0
reference,monthly_test,augmented_delta,233,terms,ki_barrier,-0.025,43,43,35.88381110755515,46.322166311415906,0.990589335786772,15.930799166765784,18.438077863112245,-0.7407767260374939,0.046511627906976744,0.23255813953488372,0.2558139534883721,43,1.0
reference,monthly_test,augmented_delta,233,terms,ki_barrier,-0.01,43,43,37.169866419476655,46.60206426079306,0.9907362605573641,6.624796265086462,7.628586460438004,0.0804498000431432,0.09302325581395349,0.3488372093023256,0.7674418604651163,43,1.0
reference,monthly_test,augmented_delta,233,terms,ki_barrier,-0.005,43,43,37.995859858789416,47.20214721209662,0.9905678709258685,3.315955935233785,3.82304855131706,0.15194150961415714,0.09302325581395349,0.7674418604651163,1.0,43,1.0
reference,monthly_test,augmented_delta,233,terms,ki_barrier,0.005,43,43,40.72206993613288,48.98906817043983,0.9899657256545032,3.425701061653537,4.027304730144357,-0.3482169634843054,0.16279069767441862,0.6976744186046512,1.0,42,1.0
reference,monthly_test,augmented_delta,233,terms,ki_barrier,0.01,43,43,42.20913115211637,50.138471049380215,0.9895441374684113,6.851255083788734,8.124911185836924,-0.9628541375430978,0.11627906976744186,0.4186046511627907,0.6976744186046512,43,1.0
reference,monthly_test,augmented_delta,233,terms,ki_barrier,0.025,43,43,46.942006114429944,55.06236570655218,0.9875186020104965,17.439884807192538,20.975024955856075,-3.936853169066499,0.023255813953488372,0.23255813953488372,0.3488372093023256,43,1.0
reference,monthly_test,augmented_delta,233,terms,ki_barrier,0.05,43,43,59.22505485786966,67.9707821733673,0.9810232554651908,36.87360651132672,45.40504518249126,-13.680127023148906,0.023255813953488372,0.06976744186046512,0.16279069767441862,43,1.0
reference,monthly_test,augmented_delta,233,terms,last_strike,-0.05,128,128,108.01873168140293,149.12012951223497,0.8854079162890374,30.733644456835464,37.4219120588092,18.821138119557872,0.0234375,0.109375,0.25,128,1.0
reference,monthly_test,augmented_delta,233,terms,last_strike,-0.025,128,128,97.66790398210867,133.1596353744734,0.9117597356704037,15.382298211023834,18.948693025755254,10.737219941569492,0.0625,0.25,0.4609375,128,1.0
reference,monthly_test,augmented_delta,233,terms,last_strike,-0.01,128,128,91.35570325356676,123.42394916490461,0.9255045692325727,6.323076641187072,7.694637107960348,4.688532285469895,0.09375,0.5,0.625,128,1.0
reference,monthly_test,augmented_delta,233,terms,last_strike,-0.005,128,128,89.18009475641492,120.1492542650915,0.9297805625495832,3.1816790181522565,3.8648260091873268,2.390843188545356,0.2265625,0.6328125,1.0,127,1.0
reference,monthly_test,augmented_delta,233,terms,last_strike,0.005,128,128,84.80980119481279,113.61522079222718,0.9378424610037999,3.1650044656901937,3.8627410104959936,-2.4715144231837867,0.2421875,0.6328125,1.0,126,1.0
reference,monthly_test,augmented_delta,233,terms,last_strike,0.01,128,128,82.51359287755703,110.29431039758998,0.9417033770488941,6.4166743597597815,7.8014806739753,-5.046352885023225,0.0859375,0.5234375,0.6328125,128,1.0
reference,monthly_test,augmented_delta,233,terms,last_strike,0.025,128,128,75.2456171017071,100.23576384506357,0.9524443246031465,16.463428026123438,19.8906328744767,-13.896697354949236,0.03125,0.1875,0.453125,128,1.0
reference,monthly_test,augmented_delta,233,terms,last_strike,0.05,128,128,64.58560467775628,83.72193461792945,0.9673578940302481,34.75079262792133,41.32654719881978,-31.25638168382769,0.0078125,0.1015625,0.1484375,128,1.0
reference,monthly_test,augmented_delta,233,terms,monthly_barrier,-0.05,123,123,83.33257602959429,109.4947975621743,0.9420467841964083,9.30750757698121,11.571745899671795,-5.174405206509722,0.08943089430894309,0.3821138211382114,0.5853658536585366,0,
reference,monthly_test,augmented_delta,233,terms,monthly_barrier,-0.025,123,123,85.84559296338158,114.16247532029348,0.9370004679813593,4.530602354344314,5.61891012848111,-2.510528254315136,0.18699186991869918,0.5853658536585366,1.0,0,
reference,monthly_test,augmented_delta,233,terms,monthly_barrier,-0.01,123,123,87.28865624677624,116.87019413211597,0.9339765672625746,1.782992991005502,2.2082482225653277,-0.986733087679235,0.3821138211382114,1.0,1.0,0,
reference,monthly_test,augmented_delta,233,terms,monthly_barrier,-0.005,123,123,87.77094182905246,117.75651517410503,0.9329713519877002,0.8866845107660061,1.0976336241406583,-0.49055107240754414,0.5853658536585366,1.0,1.0,0,
reference,monthly_test,augmented_delta,233,terms,monthly_barrier,0.005,128,128,87.48210090035576,117.73736377768171,0.9329200934232073,0.8477689698338509,1.0637515443730288,0.4640640690922737,0.6015625,1.0,1.0,0,
reference,monthly_test,augmented_delta,233,terms,monthly_barrier,0.01,128,128,87.94862366104502,118.5755795301137,0.9319615602187276,1.6865506768226624,2.1150742986966624,0.9222980588674545,0.4296875,1.0,1.0,0,
reference,monthly_test,augmented_delta,233,terms,monthly_barrier,0.025,128,128,89.30667823934931,121.03892750835286,0.9291052675316661,4.149489104747772,5.195081990584979,2.2630486637353897,0.21875,0.6171875,1.0,0,
reference,monthly_test,augmented_delta,233,terms,monthly_barrier,0.05,128,128,91.4377398678102,124.97328739865797,0.924421508007604,8.079763501882553,10.090699548862638,4.391670227050781,0.1015625,0.4375,0.6171875,0,
reference,monthly_test,augmented_delta,47,schedule,nobs_early,1.0,128,128,140.56976580462634,173.4855808626044,0.8569656766748853,93.55411758077025,145.13629507032314,-45.72588037745179,0.0,0.03125,0.0625,119,0.7142857142857143
reference,monthly_test,augmented_delta,47,schedule,nobs_late,1.0,128,128,504.554533662726,567.4512665218207,-0.9697643062888632,562.3066010623941,608.0213607732945,-562.3066010623941,0.0,0.0,0.0,125,0.488
reference,monthly_test,augmented_delta,47,schedule,nobs_middle,1.0,128,128,507.73598405699414,544.5492215402559,-0.6953842359811284,565.4880514566624,596.8044508003109,-565.4880514566624,0.0,0.0,0.0,121,0.5537190082644629
reference,monthly_test,augmented_delta,47,schedule,tenor_months,-12.0,128,128,690.2585078458233,713.7173669993371,-4.344780934377541,632.5064404461552,665.8500771580042,632.5064404461552,0.0,0.0,0.0,125,0.536
reference,monthly_test,augmented_delta,47,schedule,tenor_months,-6.0,128,128,579.4665147701598,608.5953589668807,-1.4853121956365074,521.7144473704917,564.28815437973,521.7144473704917,0.0,0.0,0.0,120,0.5666666666666667
reference,monthly_test,augmented_delta,47,schedule,tenor_months,-3.0,128,128,302.0400460379591,319.5719151492387,0.4248772573396007,244.28797863829095,268.73755504142673,244.28797863829095,0.0,0.0078125,0.0078125,113,0.6017699115044248
reference,monthly_test,augmented_delta,47,schedule,tenor_months,-1.0,128,128,74.14481232210805,90.94294044857745,0.9579561955024819,25.102383779396405,32.34549272737641,12.453770105440224,0.0,0.0546875,0.109375,97,0.845360824742268
reference,monthly_test,augmented_delta,47,schedule,tenor_months,1.0,128,128,58.5854284387176,68.85560568328468,0.9781221678024066,42.0590484500229,43.73439027603167,-41.61455705035678,0.0,0.0078125,0.0078125,96,0.6458333333333334
reference,monthly_test,augmented_delta,47,schedule,tenor_months,3.0,128,128,72.34387542139233,92.22454478399143,0.9640803927855554,125.96144404479205,131.88379186514416,-125.70638283115886,0.0,0.0078125,0.0078125,111,0.6216216216216216
reference,monthly_test,augmented_delta,47,schedule,tenor_months,6.0,128,128,197.078414937759,208.37712208601232,0.8372656529181565,253.37658771804158,266.7849009856973,-253.08972811368312,0.0,0.0,0.0078125,117,0.5897435897435898
reference,monthly_test,augmented_delta,47,schedule,tenor_months,12.0,128,128,467.30701367137465,490.9837131674033,0.26383422860367944,523.6051864516573,559.352297363136,-522.4804886430536,0.0,0.0078125,0.0078125,119,0.5882352941176471
reference,monthly_test,augmented_delta,47,terms,coupon_regular,-0.01,128,128,57.80899730223698,77.0875184899144,0.9719301456627618,13.592800021792453,16.367415908009523,-9.164479544851929,0.03125,0.2265625,0.46875,128,1.0
reference,monthly_test,augmented_delta,47,terms,coupon_regular,-0.005,128,128,61.29720928317539,83.519615156307,0.9666344123616735,6.75473919704867,8.181202000478567,-4.650887377948189,0.0625,0.4765625,0.65625,128,1.0
reference,monthly_test,augmented_delta,47,terms,coupon_regular,-0.0025,128,128,63.334881923472786,86.85993723682589,0.9636977370758618,3.354391477070749,4.075208606963283,-2.3306782636791468,0.15625,0.671875,1.0,128,1.0
reference,monthly_test,augmented_delta,47,terms,coupon_regular,-0.001,128,128,64.63563549000635,88.88058411936967,0.9618580822568538,1.3347267483671506,1.6245079111995868,-0.9320121101724604,0.4921875,1.0,1.0,128,1.0
reference,monthly_test,augmented_delta,47,terms,coupon_regular,0.001,128,128,66.3901289258511,91.57692483861344,0.9593281400321992,1.3242221144028006,1.6149644773641807,0.9298321491417785,0.4921875,1.0,1.0,128,1.0
reference,monthly_test,augmented_delta,47,terms,coupon_regular,0.0025,128,128,67.70609231004205,93.59094442756889,0.957381820902358,3.28697617429619,4.015809785816406,2.3175510728421314,0.1875,0.7109375,1.0,128,1.0
reference,monthly_test,augmented_delta,47,terms,coupon_regular,0.005,128,128,69.87291270135609,96.91113615825044,0.9540664023140483,6.4817404303854955,7.945951628083533,4.5997967134074615,0.0859375,0.4921875,0.7265625,128,1.0
reference,monthly_test,augmented_delta,47,terms,coupon_regular,0.01,128,128,74.1946592949227,103.31225305692313,0.94729290895077,12.522463401003431,15.461184755239987,8.97606214725723,0.0859375,0.28125,0.5078125,128,1.0
reference,monthly_test,augmented_delta,47,terms,first_strike,-0.05,128,128,31.85615475910872,37.34121586589646,0.9919348808591076,44.85829745788821,63.10145292427351,-33.766290096273835,0.015625,0.09375,0.3203125,126,0.626984126984127
reference,monthly_test,augmented_delta,47,terms,first_strike,-0.025,128,128,46.455121071948156,59.53387569224462,0.9815093285495887,23.601598493945254,33.55647655115815,-17.920398923904337,0.0546875,0.28125,0.4765625,128,0.65625
reference,monthly_test,augmented_delta,47,terms,first_strike,-0.01,128,128,57.48960907720376,77.24192832467872,0.9703369521259261,9.737221606241897,13.851781438230777,-7.513802017993536,0.15625,0.5390625,0.625,124,0.6532258064516129
reference,monthly_test,augmented_delta,47,terms,first_strike,-0.005,128,128,61.466589987042504,83.6314458887027,0.9656965312009506,4.931924486817783,7.002059639566833,-3.811981074869739,0.265625,0.625,0.8046875,123,0.6504065040650406
reference,monthly_test,augmented_delta,47,terms,first_strike,0.005,128,128,69.59802094885379,96.95925148297772,0.9550342851867513,4.873095722369423,7.074595663175808,3.8276801935765734,0.3125,0.640625,0.796875,121,0.6363636363636364
reference,monthly_test,augmented_delta,47,terms,first_strike,0.01,128,128,73.74170618233836,103.82430460436426,0.9490019149258848,9.783803741235413,14.218525617774956,7.747905619843854,0.1796875,0.5546875,0.640625,123,0.6341463414634146
reference,monthly_test,augmented_delta,47,terms,first_strike,0.025,128,128,86.62499803061506,124.99097453819573,0.928111493910329,24.58227556869436,36.04508372662611,20.03738020392484,0.1015625,0.296875,0.4765625,124,0.6290322580645161
reference,monthly_test,augmented_delta,47,terms,first_strike,0.05,128,128,108.78702520189614,160.68532908583032,0.8849722635045965,49.11402166179262,72.44692705811195,40.921542419510544,0.03125,0.1328125,0.3125,124,0.6370967741935484
reference,monthly_test,augmented_delta,47,terms,ki_barrier,-0.05,43,43,31.462158456719195,39.58431655729259,0.992667248853663,28.357347900322242,33.53361063986344,-3.121764756334844,0.023255813953488372,0.09302325581395349,0.23255813953488372,43,1.0
reference,monthly_test,augmented_delta,47,terms,ki_barrier,-0.025,43,43,28.177536754305926,36.12888123197839,0.9942753151773659,14.106786144276459,17.015713415236583,0.49168098937402555,0.06976744186046512,0.18604651162790697,0.3953488372093023,43,1.0
reference,monthly_test,augmented_delta,47,terms,ki_barrier,-0.01,43,43,28.457770173575035,36.887613162030874,0.9941958699861349,5.877332043509151,7.213862514710346,0.5672534093145253,0.16279069767441862,0.46511627906976744,0.7674418604651163,43,1.0
reference,monthly_test,augmented_delta,47,terms,ki_barrier,-0.005,43,43,28.92399808894393,37.64434953840945,0.9940009038884018,2.993693619215673,3.6792127158467314,0.3941581521269885,0.20930232558139536,0.7906976744186046,1.0,43,1.0
reference,monthly_test,augmented_delta,47,terms,ki_barrier,0.005,43,43,30.938736018435986,40.106581191347246,0.99327458792554,3.1443176806666138,3.93010337937713,-0.5874256506677743,0.27906976744186046,0.7441860465116279,1.0,42,1.0
reference,monthly_test,augmented_delta,47,terms,ki_barrier,0.01,43,43,32.45572801460629,41.68522308590152,0.9927726023128914,6.309785770642203,7.9617571905010935,-1.438180387308893,0.16279069767441862,0.4418604651162791,0.7441860465116279,43,1.0
reference,monthly_test,augmented_delta,47,terms,ki_barrier,0.025,43,43,38.62384641708381,48.57182886223729,0.9902876927966849,16.555590056576005,20.99106753932009,-5.099060572914837,0.046511627906976744,0.23255813953488372,0.3953488372093023,43,1.0
reference,monthly_test,augmented_delta,47,terms,ki_barrier,0.05,43,43,53.1436937198172,66.55380120015788,0.981806221369616,36.23672029757223,46.612170977442325,-15.900691133483434,0.023255813953488372,0.06976744186046512,0.20930232558139536,43,1.0
reference,monthly_test,augmented_delta,47,terms,last_strike,-0.05,128,128,75.95295375045285,107.23278807476731,0.9407433264759193,17.195606205301978,20.863881592381105,9.776557026663795,0.03125,0.2265625,0.3828125,128,1.0
reference,monthly_test,augmented_delta,47,terms,last_strike,-0.025,128,128,70.64350844244566,98.90745141736164,0.9513167426651812,8.732519866821045,10.594751436102634,5.1794546886812896,0.09375,0.390625,0.5625,128,1.0
reference,monthly_test,augmented_delta,47,terms,last_strike,-0.01,128,128,67.52436929714267,93.73580068889338,0.9570323357189149,3.579414535857116,4.320716079105266,2.2190466598452376,0.1953125,0.6015625,1.0,128,1.0
reference,monthly_test,augmented_delta,47,terms,last_strike,-0.005,128,128,66.47020793192098,91.98253302471207,0.958844686261714,1.801150300850471,2.178061417591265,1.1163701546999316,0.3671875,1.0,1.0,127,1.0
reference,monthly_test,augmented_delta,47,terms,last_strike,0.005,128,128,64.496944305158,88.45147370488704,0.9623269376947379,1.7822633412433788,2.2076051870698477,-1.120635685316908,0.3828125,1.0,1.0,126,1.0
reference,monthly_test,augmented_delta,47,terms,last_strike,0.01,128,128,63.41203374764977,86.59382288626134,0.9640655498364761,3.614705980425545,4.443165377281148,-2.2721664526616223,0.234375,0.6171875,1.0,128,1.0
reference,monthly_test,augmented_delta,47,terms,last_strike,0.025,128,128,59.98258532454779,80.78298923726494,0.9691115024394243,9.202596607288191,11.406836105067134,-6.46503657612872,0.1015625,0.40625,0.5546875,128,1.0
reference,monthly_test,augmented_delta,47,terms,last_strike,0.05,128,128,53.611196054604946,70.19684210181819,0.9770525300277404,19.19374704050521,24.118668792503247,-15.125227422298241,0.03125,0.2421875,0.40625,128,1.0
reference,monthly_test,augmented_delta,47,terms,monthly_barrier,-0.05,123,123,60.900817355023385,83.53827343913973,0.9662664878461457,7.295637595944289,9.11186251266779,-3.3071855219399056,0.12195121951219512,0.43089430894308944,0.6747967479674797,0,
reference,monthly_test,augmented_delta,47,terms,monthly_barrier,-0.025,123,123,63.35048691832072,87.41675943299674,0.9630614387387023,3.5290844072171343,4.416146383094982,-1.6188476143813715,0.23577235772357724,0.6991869918699187,1.0,0,
reference,monthly_test,augmented_delta,47,terms,monthly_barrier,-0.01,123,123,64.81470166971162,89.65056414764891,0.9611494990174285,1.384775813032941,1.7338274800839981,-0.6405318655618807,0.44715447154471544,1.0,1.0,0,
reference,monthly_test,augmented_delta,47,terms,monthly_barrier,-0.005,123,123,65.29358553418578,90.37915861883975,0.9605154531826456,0.688016899232942,0.8615866324676873,-0.31922406297389083,0.7073170731707317,1.0,1.0,0,
reference,monthly_test,augmented_delta,47,terms,monthly_barrier,0.005,128,128,65.95770369448871,90.91251330444645,0.96000449704803,0.6671436131000519,0.8378992204370941,0.2984609454870224,0.734375,1.0,1.0,0,
reference,monthly_test,augmented_delta,47,terms,monthly_barrier,0.01,128,128,66.39339036473245,91.58747669278425,0.9594084138293002,1.3265525922179222,1.6657235705284075,0.5943281576037407,0.5,1.0,1.0,0,
reference,monthly_test,augmented_delta,47,terms,monthly_barrier,0.025,128,128,67.65418692656965,93.56413713946974,0.9576373940640323,3.2587116584181786,4.090490886892435,1.4680949971079826,0.2109375,0.7421875,0.9921875,0,
reference,monthly_test,augmented_delta,47,terms,monthly_barrier,0.05,128,128,69.71162978629678,96.69988485175224,0.9547502954290649,6.344630382955074,7.947514909611491,2.8877006843686104,0.109375,0.5,0.7578125,0,
reference,monthly_test,augmented_delta,ensemble,schedule,nobs_early,1.0,128,128,129.3016238366447,156.79393974805936,0.8831652477072234,76.90030138432851,132.03204563393368,-47.14798045700797,0.0,0.1953125,0.359375,119,0.6722689075630253
reference,monthly_test,augmented_delta,ensemble,schedule,nobs_late,1.0,128,128,528.3571922057167,588.4465670235406,-1.1182206187515038,588.9657392526435,629.9533258755298,-588.9657392526435,0.0,0.0,0.0,125,0.488
reference,monthly_test,augmented_delta,ensemble,schedule,nobs_middle,1.0,128,128,507.59262246867513,540.3989094069763,-0.6696397874310769,568.2011695156023,594.6531069698074,-568.2011695156023,0.0,0.0,0.0,121,0.5537190082644629
reference,monthly_test,augmented_delta,ensemble,schedule,tenor_months,-12.0,128,128,747.6747836103285,778.1246308164507,-5.352953926537007,687.0662365634014,727.517929236856,687.0662365634014,0.0,0.0,0.0,125,0.536
reference,monthly_test,augmented_delta,ensemble,schedule,tenor_months,-6.0,128,128,522.3553806384105,545.6776422199434,-0.9980023679681753,461.74683359148344,495.9324399923295,461.74683359148344,0.0,0.0,0.0,120,0.5666666666666667
