item,fair,mc
KR6533372662,0.9383459999999999,0.95847195
KR6533381663,0.953701,0.99737203
20160609000142_13878,0.951556,1.0082324
20160613000337_3567,0.9693,0.9994901
KR6503358667,0.976730303030303,0.98584616
KR6593336664,0.9358110000000001,1.0100297
KR6593335666,0.9678770000000001,0.9977578
KR65733BB668,0.964043,0.9946549
KR6583379666,0.9816020202020203,0.9933827
KR6513372666,0.8970739999999999,0.9574041
KR6593337662,0.9000540000000001,0.9860309
20160613000312_1737,0.992231,0.9994901
KR6583378668,0.9881232323232323,0.99473655
KR6503359665,0.9737373737373738,0.98138565
KR6703348666,0.9826939393939395,1.004443
20160616000056_15646,1.016045,0.98893404
20160616000056_15648,0.965211,0.9857974
20160616000056_15647,0.9657530000000001,0.99421966
KR6703349664,0.987149494949495,1.0043617
KR6773343662,0.9618434343434343,1.000747
KR65733C5664,1.0,0.9781802
KR65733C3669,0.9165620000000001,0.99918413
KR65733C4667,0.944688,0.9887704
20160620000093_15652,0.9838899999999999,0.9862702
20160620000093_15649,0.985014,0.99828297
20170616000090_6530,1.0345,0.94585514
20160620000093_15653,0.951307,0.9310097
KR65733BE662,0.92276,1.0030693
KR65733DC662,0.9800049999999999,1.0111753
KR65333AQ667,0.93374,0.9783141
KR6543350666,0.9866,0.96087486
KR6703367666,1.0002149999999999,1.0152193
20160616000038_13908,0.95132,0.9885816
KR65733DA666,0.938008,0.9943491
KR65333AW665,0.955893,1.0178642
KR65733D9665,0.974776,1.000692
KR6773345667,1.0,1.0044805
KR65733BF669,0.9106559999999999,0.98900187
KR65733CR662,1.0052333333333332,0.99147564
KR65733CP666,0.9915141414141414,1.005956
KR65733CM663,0.9814414141414142,0.99768806
KR6593354667,0.9826898989898989,0.99730045
KR6593355664,0.9871464646464646,0.9988953
KR6593361662,0.958341,0.9911392
KR6593360664,0.944894,0.9823493
KR65133AJ666,0.8965770000000001,0.9609331
KR6593363668,0.920632,0.991392
KR6703356669,0.949995,0.99304515
KR65533B3662,0.9938505050505051,0.99960226
KR6593362660,0.943744,1.0089929
KR65733CN661,0.9923656565656566,0.99994457
KR65733CL665,0.9804070707070708,1.0053731
KR65733CK667,0.9887565656565657,1.010192
KR65733CQ664,0.9917737373737373,1.0088993
KR65733D4666,0.933242,0.98930514
KR65033AD661,1.0106141414141414,0.99326336
KR65133AH660,0.8873120000000001,0.9897191
20160620000305_3570,0.994,1.0188559
20160623000527_15655,1.0160559999999998,0.98442084
20160623000527_15658,0.9654790000000001,0.9838056
20160623000527_15657,0.9696879999999999,0.99058336
KR65733DZ663,0.93217,0.9852237
KR65733E0663,0.9432520000000001,0.9362534
KR65733DY666,0.944787,0.9889195
20170623000098_6532,1.0489,0.9060849
KR65033B9664,0.995229292929293,0.9941228
20160627000490_15660,1.0046899999999999,0.9939459
20160627000490_15662,0.983519,0.98404056
KR65733DT666,0.9327479999999999,0.9835564
KR6533303675,0.9483440000000001,0.9867459
KR6533307676,0.9628329999999999,0.9898157
KR65733E9664,0.9665590000000001,0.99065655
KR65733EC660,0.985031,0.9925821
KR65133BA663,0.904399,0.8890901
KR6703380669,0.9550850000000001,0.9887732
KR6773354669,1.0,1.0024378
KR6773355666,0.912691,0.9756845
KR6533308674,0.948868,1.0091454
KR6593389663,0.9798181818181819,0.99179965
20160627000490_15663,0.9643579999999999,0.92863417
KR65133B9663,0.8815129999999999,0.92624617
KR6733308664,0.995627,1.0023791
KR6593383666,0.932948,0.9867166
KR6593384664,1.007225,0.99894387
KR6593382668,0.958482,0.9829501
KR6593385661,0.9480790000000001,1.0056864
KR65533CZ669,1.009090909090909,0.97057235
20160627000918_3572,0.9905,1.0044361
KR6553304678,0.9849282828282829,0.99213094
KR6593308671,0.9847636363636364,0.9946635
KR6703306672,0.9842202020202021,0.99213094
KR6573325679,0.9359379999999999,0.99427795
KR6573307677,0.9920545454545455,0.98954314
KR6573306679,0.9954747474747475,0.99628526
KR6573320670,0.9866494949494949,0.9917603
KR6573319672,0.9942494949494949,0.9961342
KR6703307670,1.005383,1.0043752
KR6553305675,0.9951626262626263,1.0007417
KR6573310671,0.9851363636363637,0.99909675
20160630000237_15667,0.9632040000000001,0.99049324
KR6573309673,0.9941929292929294,1.0097293
KR6573311679,0.9964414141414142,1.0087988
20160630000237_15668,0.965255,0.98701644
20160630000237_15666,1.0125709999999999,0.9863472
KR6533354678,0.970934,1.016605
KR6573332675,0.956727,0.9940331
KR6573329671,0.9737370000000001,1.01592
KR6573330679,0.97046,0.9938877
KR6573331677,0.982173,0.9950469
KR6573333673,0.9406059999999999,0.98937887
KR6523316679,0.9833940000000001,0.9855451
KR6553317670,0.9970646464646465,1.0084227
KR6573357672,0.9486209999999999,0.9819609
KR6533317675,0.934586,0.9765106
KR6543306676,0.9348,0.8962473
KR6533321677,0.8872760000000001,0.9686306
KR6573354679,0.9507620000000001,1.0083061
KR6573355676,0.967673,0.9908603
KR6773303674,0.951741,1.0015895
KR6573361674,0.981873,0.99470454
KR6573356674,0.987713,1.0002486
KR6513323677,0.8897360000000001,0.972384
KR6663308676,1.005,1.0143254
KR6573376672,0.9266979999999999,0.9745478
KR6593316674,0.983341,1.0072776
KR6593315676,0.91546,0.987328
KR6593322672,0.9811090909090908,0.99107593
KR6593323670,0.9887818181818182,0.9932745
KR6773302676,0.9635484848484848,0.98732644
KR6573364678,0.9961959595959596,1.0090436
KR6523329672,1.014602,0.9850376
KR6523330670,0.948902,0.9729161
KR6573367671,0.9943191919191919,0.99589527
KR6573366673,0.9855383838383839,0.99101055
KR6503323679,0.9666787878787879,0.9862145
KR6553331671,0.9971373737373738,0.9977477
KR6523327676,0.953622,0.9773655
KR6573368679,0.9980616161616161,1.0079839
KR6573365675,0.9783000000000001,0.98854154
KR6703315673,0.991657,1.0127838
KR65733AA670,0.944801,0.97314894
KR65733AB678,1.001128,0.99518085
KR6703316671,0.9938459999999999,1.0012443
KR6523337675,0.984426,0.98918146
KR6573381672,0.9791525252525253,0.99505305
KR6523341677,0.9079809999999999,0.9664344
KR65733AZ677,0.939688,0.9546108
KR6553359672,1.0112151515151515,0.97144616
KR65733AW674,0.964307,0.9825347
KR6733314670,0.957988,0.9945864
KR6533366672,0.9383440000000001,0.97604734
KR65733AV676,0.9546459999999999,1.0070364
KR65733AX672,0.95944,0.98417157
KR65733AQ676,0.9396950000000001,0.9737359
KR65733AP678,0.925551,0.99845517
KR6773307675,0.948216,1.000397
KR6543318671,0.9962626262626263,0.97810555
KR6543313672,0.9346,0.90807813
KR65733AY670,0.992209,0.9967986
KR65733B5673,0.9705870000000001,0.99097484
KR6513345670,0.93279,0.8617907
KR6593330675,0.94284,1.0020205
KR65733B4676,0.995508,0.99713606
KR6593332671,0.978605,0.99188757
KR65733B3678,0.9528129999999999,0.97570837
KR6663316679,0.9613,0.99406695
KR6513344673,0.874532,0.9264671
KR6523355677,1.011959,0.98480725
KR6523357673,0.9419069999999999,0.9707987
KR6523356675,0.956643,0.98458195
KR6593345673,0.9858171717171718,0.99777967
KR6543332672,0.997979797979798,0.9780663
KR6523333674,0.9814757575757577,0.9933926
KR65733BJ679,0.929163,0.97532356
KR6553367675,0.9830272727272726,0.99382114
KR65733BH673,0.9644520000000001,0.9916342
KR65733BG675,0.9793440000000001,0.9855467
KR6703333676,0.984178787878788,0.99173135
KR6503379671,0.933422,1.0020765
KR65733BF677,0.9355700000000001,1.0042293
KR65833AJ679,0.9858414141414141,0.9933926
KR6773305679,0.9810151515151514,0.9905996
KR6553368673,0.9878212121212121,0.9976105
KR6703335671,1.00483,1.0038937
KR6593346671,0.9870757575757575,0.99107796
KR6523360677,0.98679,0.9895783
KR6523363671,0.948707,0.98024476
KR6703334674,0.984749,1.0121369
KR6523362673,0.9707459999999999,0.97437066
KR65733AG677,0.9690050505050505,0.9929744
KR6503346670,0.9856959595959596,0.9866791
KR6523334672,0.9831818181818182,0.99158597
KR6523364679,0.944677,0.9214139
KR65733CA676,0.948169,0.9710034
KR65733CC672,0.946816,0.98114747
KR65733BZ675,0.930415,0.9756383
KR65733CB674,0.9345370000000001,0.97503114
KR6553395676,1.0067626262626264,0.9586275
KR65333AL676,0.9407639999999999,0.99830824
KR6773312675,0.9650270000000001,0.9692237
KR65333AH674,0.9225409999999999,0.9435891
KR65733CD670,0.927435,0.97317874
KR6733323671,0.9713940000000001,0.99475956
KR6543322673,0.9267,0.92130804
20160714000065_14079,0.947691,1.0074472
20160715000323_1213,0.943886,0.9937206
KR65833AK677,0.9849232323232323,0.99264014
KR6513366676,0.8952120000000001,0.94157237
KR6593363676,0.929449,0.99889886
KR65533A8670,0.9084626262626263,0.9684881
KR6593362678,0.975884,0.9884759
KR6593361670,0.9342940000000001,0.9772054
KR6663323675,0.9621,0.994106
KR65733CL673,0.955443,0.9859527
KR6523384677,1.0085870000000001,0.9807361
KR6523385674,0.9486180000000001,0.96829265
KR65733BL675,0.9998343434343435,0.9887383
KR6523367672,0.9781606060606062,0.9865698
KR65733CV672,0.9879290000000001,0.9876008
KR65733CS678,0.9378,0.9977083
KR65733CT676,0.948858,0.9720041
KR65733CW670,0.921006,0.9661252
KR6543344677,1.0046464646464646,0.9738694
KR65733CF675,0.9937808080808082,0.98213303
KR6523391672,0.994559,0.9740177
KR6523368670,0.9769121212121212,0.98925906
KR6513399677,0.9908010101010102,0.9938548
KR6503396675,0.9820141414141415,0.99116784
KR6523369678,0.9824525252525254,0.9905999
KR6523392670,0.9640629999999999,0.9710267
KR6703363673,0.984971717171717,0.98925906
KR65733D9673,0.9495389999999999,0.9812832
KR65733D8675,0.9689979999999999,0.97810006
KR6773318672,0.9780777777777777,0.98753136
KR6773329679,0.9425600000000001,0.96485096
KR6543340675,0.9518,0.94082713
KR65733D2678,0.938142,0.9981281
KR65733D6679,0.9505959999999999,0.9797904
KR6773326675,0.965575,0.9518495
KR65733D3676,0.9229639999999999,0.96722615
KR65533AE676,0.9931575757575758,0.98902535
KR6533309680,0.9276209999999999,0.9405265
KR6533307684,0.935268,0.9934071
KR6703364671,1.006132,1.0029123
20160726000442_3590,0.9414,0.9792948
KR65833AN671,0.9767949494949495,0.9915044
KR65733DA674,1.003264,0.99442714
KR65733DB672,0.920115,0.935184
KR6553305683,0.998590909090909,0.9653896
KR6513303687,0.8727879999999999,0.93857396
KR6593303680,0.9526180000000001,0.97543174
KR6573310689,0.966924,0.97865653
KR6703311680,0.993785,1.0134735
KR6513304685,0.893467,0.9584888
KR6523312686,1.0021149999999999,0.98059446
KR6523313684,0.91007,0.9728735
KR6543308680,0.9903030303030304,0.967479
KR6523314682,0.925775,0.9178203
KR6573317684,0.918955,0.9596426
KR6573322684,0.938378,0.93135774
KR6503301683,0.9809565656565656,0.98176533
KR6573320688,0.949939,0.97475123
KR6573319680,0.9739530000000001,1.008737
KR6573321686,0.9201790000000001,0.96564007
KR6523303685,0.9718878787878789,0.98602843
KR6573318682,0.8927639999999999,0.9702091
KR6543309688,0.9906060606060606,0.9694589
KR6583330685,0.9701575757575757,0.98672825
KR6543313680,1.0025252525252526,0.9737133
KR6523304683,0.9838020202020201,0.9941727
KR6523320689,0.966774,0.96853554
KR6513337685,0.9665212121212121,0.98672825
KR6553309685,0.9661343434343433,0.98672825
KR6523319681,0.9910530000000001,0.97439384
20170801000193_6580,0.9546,0.91712266
KR6533322683,0.9414549999999999,0.9648697
KR6573336684,0.887676,0.9650801
KR6573343680,0.962334,0.9804144
KR6573342682,0.987392,0.98559034
KR6523307686,0.9877919191919191,0.9939322
KR6773310687,0.9503360000000001,0.9952131
KR6773303682,0.9772333333333334,0.9915666
KR6553316680,1.0054565656565657,0.9687766
KR6533323681,0.92995,0.9389757
KR6703306680,1.004065,1.0009106
KR6573328681,0.9750120000000001,1.0092516
KR6573341684,0.9540649999999999,0.9796145
KR6543310686,0.9732,0.9450623
KR6533324689,0.945528,0.97119135
KR6733310686,0.950542,0.98115504
KR6573340686,0.949466,0.97224814
20160722000374_15739,0.9665212121212121,0.98706496
KR6513319683,0.8770459999999999,0.94150096
KR6593313689,0.9400200000000001,0.9562899
KR6553332687,0.9976555555555556,0.96298563
KR6573363688,0.947276,0.97360903
KR6573366681,0.996974,0.99188423
KR6573365683,0.973029,0.97725177
KR6663305680,0.9857,0.9901451
20160801001965_3592,0.9384,0.9781625
KR6593311683,0.97355,0.98388714
KR6593310685,0.946883,0.94714516
KR6523333682,1.008023,0.97976923
KR6573368687,1.005577,1.0006819
KR6573369685,0.99977,0.99085975
KR6523334680,0.948095,0.979222
KR6523335687,0.9359940000000001,0.9186594
KR6573385681,0.925062,1.000074
KR6573387687,0.9407129999999999,0.9443173
KR6573389683,0.9366399999999999,0.97935385
KR6573383686,0.947456,0.96743536
KR6573386689,0.9933770000000001,0.9861408
KR6573388685,0.917451,0.9683835
KR6773307683,0.9778434343434343,0.9842505
KR6523340687,0.9328270000000001,0.9761852
KR6573350685,0.9933040404040403,0.9899221
20170807000079_6590,1.0397,0.9064745
KR6523342683,0.9610200000000001,0.96129876
KR65733A3687,0.973822,0.97928584
KR65733A6680,0.920349,0.9303532
KR6503327688,0.9843464646464647,0.9811322
KR6543329686,1.0083838383838384,0.9744987
KR6523350686,0.9714434343434344,0.98857355
KR6523349688,0.9877848484848485,0.99434245
KR65733A5682,0.9894799999999999,0.9857093
KR6773309689,0.9797464646464646,0.98443
KR65733A4685,0.95068,0.9737703
KR6583332681,0.9828090909090909,0.98809123
KR6583333689,0.982930303030303,0.98631215
KR6553387681,0.9748151515151515,0.99065197
KR6573396688,0.952219,0.9691756
KR6513347684,0.8670459999999999,0.8609614
KR65333BB683,0.9693919191919191,0.9792112
KR6663313684,0.9893,0.9927389
KR65333BA685,0.9634040404040405,0.97958964
KR6573395680,0.916168,0.9691954
KR6773308681,0.9722060606060606,0.9868066
KR65333B0686,0.9644080808080807,0.9877055
KR6593337688,0.8949809999999999,0.97503555
KR6593335682,0.925853,0.9444277
KR6593336680,0.975435,0.98918897
KR6523323683,0.9711858585858586,0.98837996
KR6533366680,0.939102,0.92307717
KR65733A2689,0.9105780000000001,0.9770238
KR65333AZ684,0.9654626262626262,0.99580467
KR6543326682,0.9446,0.93668914
KR6513387680,0.9834626262626264,0.99065197
KR6773306685,0.9895343434343433,0.98026913
KR6773313681,0.9772535353535353,0.9850081
KR6573393685,0.9716110000000001,1.0018712
KR6733322681,0.932134,0.96483433
KR6513385684,0.9657323232323233,0.9868066
KR6553335680,0.970467,0.9961978
KR65333B1684,0.9701848484848484,0.98678684
KR6543327680,1.0,0.92941135
KR6533369684,0.9195450000000001,0.9329368
KR6513348682,0.8935549999999999,0.8957048
KR6573399682,0.910964,0.9648803
KR65733AF687,0.955997,0.9747677
KR65733AG685,0.940066,0.98130274
KR6523374686,0.9560120000000001,0.97682184
KR6523373688,1.003123,0.9746706
KR6523375683,0.949737,0.9665239
KR65533BM685,0.9375414141414141,0.97924143
20170822000063_6620,0.9785,0.93700236
KR6773326683,0.9764464646464646,0.98981696
KR65733BK685,0.981742,0.97516835
KR65133C6684,0.9315171717171717,0.9780685
KR65533BN683,0.936939393939394,0.9801125
KR65533BP688,0.9644161616161615,0.9880869
KR65733BS688,0.948156,0.98432404
KR65733BH681,0.928784,0.97431105
KR65733BE688,0.889417,0.9546564
KR65733BL683,0.8972100000000001,0.93696547
KR65733BR680,0.889407,0.9548359
KR65733BJ687,0.948166,0.984201
KR6733336681,0.940157,0.9654339
KR6773319688,0.917992,0.9691579
KR6543348686,0.9259,0.9132941
KR65733BG683,0.9648540000000001,0.9799513
KR65533BQ686,0.9770838383838383,0.9874071
KR6523385682,0.9717180000000001,0.9629212
KR65333CR687,0.9298790000000001,0.9533495
KR6543353686,0.9957575757575757,0.9701448
KR65333CT683,0.9238780000000001,0.9359629
KR65833AM681,0.988889898989899,0.98981696
KR6773327681,0.9796282828282828,0.987288
KR6703399685,0.938109,0.9245527
KR65133CH682,0.9761656565656567,0.98761624
KR67033A6683,0.973002,0.9915988
KR65133AA681,0.850152,0.8640507
KR6593390687,0.893978,0.9755014
KR6593393681,0.91084,0.9545398
KR6703397689,0.968517,0.9835465
KR65733BZ683,0.919731,0.94618237
KR65733BX688,0.875833,0.90765125
KR65733BY686,0.952318,0.98200303
KR6593392683,0.931161,0.9701138
KR65533BL687,0.9981050505050505,0.9553495
20160822000269_3599,0.9572,0.97973984
KR65833AN689,0.9873454545454545,0.96750236
KR6593391685,0.9702379999999999,0.98826134
KR65233A6685,0.9623709999999999,0.94804364
KR65233A7683,0.905251,0.9233894
KR6523399683,0.9701989898989898,0.98790735
KR65233A4680,1.0031940000000001,0.97408175
20160822000088_14271,0.9467303030303029,0.9556037
KR65733CB682,0.934157,0.92321646
KR65833BG681,0.9811585858585858,0.97546405
KR65733C5680,0.946148,0.97458386
KR65733CA684,0.95452,0.98402923
KR65733C9682,0.9396540000000001,0.9484633
KR65733C6688,0.898307,0.9620899
KR6703336695,0.9535353535353536,0.9807621
KR65733CC680,0.940025,0.93813014
KR65733C8684,0.934249,0.95599693
KR6533308690,0.9238049999999999,0.93539363
KR65833BF683,0.9866353535353536,0.98894435
20160824000234_15790,0.9831797979797979,0.9902369
KR65533CE680,0.9698252525252525,0.9880047
KR6523308692,0.973799,0.9624161
KR6553304694,0.9707989898989899,0.98805344
KR6523310698,0.9250950000000001,0.9511897
KR6523306696,1.005095,0.9931269
KR6773307691,0.968641414141414,0.9865291
KR6703305690,0.969994,0.9885851
KR6503302699,0.9892050505050505,0.9848339
KR6573307693,0.933333,0.9246689
KR6773303690,0.9707272727272728,0.9902111
KR6543301693,0.9621,0.9445678
KR6543303699,0.9307,0.8957797
KR6573317692,0.916234,0.97458625
20160826000084_15797,0.9743050505050506,0.9890716
KR6573320696,0.9253100000000001,0.97073525
KR6773309697,0.933969,0.964982
KR6543302691,0.9658,0.93035084
KR6733301693,0.9934940000000001,0.99640054
KR6573318690,0.99649,0.9772588
KR6573319698,0.9045059999999999,0.9198855
KR6573325695,0.893677,0.95641565
KR6513350696,0.9372131313131313,0.9782357
KR6573327691,0.9245700000000001,0.94582486
KR6703303695,0.972216,0.9930286
KR6553311699,0.9984525252525253,0.9569712
KR6573326693,0.965009,0.9794467
KR6593308697,0.916652,0.9710637
KR6593307699,0.934351,0.9697694
KR6513307696,0.885076,0.971588
KR6513306698,0.8639110000000001,0.9694915
KR6593305693,0.983215,0.9941587
KR6573328699,0.9428700000000001,0.9568389
KR6583338696,0.9812313131313132,0.9694336
20160901000139_15866,0.918717,0.95529205
20160901000139_15865,0.940837,0.94872457
20160901000139_15862,1.002278,0.97624874
20160901000139_15864,0.9591069999999999,0.9622149
KR6583341690,0.9523666666666667,0.97930056
KR6533322691,0.9252950000000001,0.9380562
KR6533318699,0.9668700000000001,0.9886639
KR6503328694,0.9885828282828282,0.9903485
KR6573336692,0.943356,0.9728984
KR6573337690,1.004105,0.997808
KR6573339696,0.8717239999999999,0.90409195
KR6573344696,0.9286840000000001,0.96179295
KR6573345693,0.9222370000000001,0.9384041
KR6583342698,0.9850737373737374,0.9906799
KR6703311698,0.9598565656565656,0.9841802
KR6773311693,0.9791858585858586,0.9880592
KR6703331696,0.934687,0.9488294
20160905000133_15872,0.97015,0.96471363
20160831000601_15902,0.9701202020202021,0.98999035
20160905000133_15871,0.950817,0.9688058
KR6703312696,0.977158,0.99541646
KR6573357698,0.938524,0.9863959
KR6573354695,0.9181729999999999,0.964201
KR6573355692,1.002923,0.99824053
KR6573356690,0.8861889999999999,0.9558682
KR6533376697,0.9644474747474748,0.97713196
KR6573358696,0.885511,0.9338121
KR6573330695,1.0030629999999998,0.9986607
KR6573353697,1.007841,0.9963007
KR6553333693,0.9701202020202021,0.9906269
KR6773320694,0.9319069999999999,0.96461153
KR6573331693,0.8690479999999999,0.90617174
KR6593321690,0.941249,0.96398926
KR6593319694,0.896252,0.9766635
KR6593318696,0.947625,0.98598874
20160906000310_15913,0.9410838383838384,0.98472005
KR6533359693,0.9646040000000001,0.98916805
KR6533362697,0.9256909999999999,0.93931055
KR6533361699,0.9662139999999999,0.9744782
KR6513327694,0.865233,0.9563271
KR6593320692,0.9365,0.9722136
KR6573382696,0.945166,0.9185008
KR6573383694,0.9406329999999999,0.9736467
KR6573377696,0.912641,0.9578864
KR6553335698,0.9831070707070707,0.9172273
KR6763306695,0.9597434343434342,0.9834511
20160908000140_15883,0.9241209999999999,0.9550712
20160908000140_15880,0.955728,0.98222995
20160908000140_15881,0.9522729999999999,0.96876734
20160908000140_15879,1.000915,0.97576517
KR6773322690,0.9699989898989899,0.9923855
KR6553334691,0.9770262626262626,0.9123146
KR6573394691,0.9103969999999999,0.9789218
KR6573398692,1.022824,0.98424613
KR6573396696,0.964893,0.9470171
KR6573395698,0.940839,0.97483265
KR6573399690,0.986007,0.96807784
KR6543330692,0.9942424242424243,0.97153187
KR6593348693,0.926407,0.98090106
KR6593349691,0.90541,0.9365504
20160907000235_15922,0.9309353535353535,0.9761988
KR6573397694,0.8866809999999999,0.95616174
20160907000235_15923,0.9671414141414142,0.9871421
KR65733A0691,0.960312,0.9384663
KR65733A1699,0.9038430000000001,0.89404815
KR65733A3695,0.9547323232323233,0.98707116
KR65333AN698,0.9664282828282827,0.9792663
KR6763313691,0.9761200000000001,0.9960359
KR6553382690,0.9633666666666667,0.9885274
KR6763314699,0.9621161616161616,0.98387235
KR65733AQ692,0.9597600000000001,0.9838161
KR65733AS698,0.911536,0.973138
KR65733AR690,0.99065,0.99817896
KR65733AT696,0.898192,0.9395887
KR65733AV692,0.8888299999999999,0.9030555
KR6553386691,0.9798414141414141,0.91603905
KR6553385693,0.981890909090909,0.9152909
KR6553383698,0.9671414141414142,0.9885459
KR6543358693,0.9904040404040404,0.9618838
KR6543343695,0.9742424242424242,0.94889945
KR6543342697,0.998989898989899,0.9683152
KR65833AK693,0.970869696969697,0.9824939
20160920000060_15891,0.9190950000000001,0.9599544
20160920000060_15889,0.9684370000000001,0.977409
KR6543349692,0.9888888888888889,0.9516991
KR65733B1698,0.9726747474747475,0.98512197
KR6773325693,0.9683363636363637,0.99073845
KR6543333696,0.9756,0.9347196
KR65333A6692,0.9259200000000001,0.93940216
KR6543335691,0.9722,0.8999348
KR6773326691,0.978510101010101,0.9910329
20160920000060_15888,0.998031,0.9774167
KR65733AZ693,0.888827,0.9021719
KR65733B9691,0.9704280000000001,0.9950836
KR6773331691,0.929538,0.96563166
KR65333A4697,0.93425,0.93101513
KR6543331690,0.9686,0.947246
KR65733BA694,0.939034,0.98870575
KR6553396690,0.9793010101010101,0.9165283
KR65733BC690,0.894701,0.9416637
KR65733BB692,0.9307549999999999,0.9716699
KR65333BH698,0.9669080808080808,0.9782043
KR65333A5694,0.96431,0.972597
20160912000236_15930,0.9588666666666668,0.98811346
KR6593373691,0.892273,0.9144588
KR65733BL691,0.908869,0.9809343
KR6593371695,0.907924,0.9782202
KR65733BQ690,1.013012,0.98647237
KR65733BR698,0.8670530000000001,0.9064603
KR65733BN697,0.924643,0.9427249
KR6513396699,0.865758,0.976833
KR6513395691,0.873992,0.94291824
KR6763309699,0.9765969999999999,0.9961934
KR6593374699,0.905387,0.9654614
KR6593372693,0.907967,0.9811551
KR65733BP692,0.941248,0.95121944
KR65533AL697,0.9762050505050506,0.9157586
KR65533AH695,0.9804555555555555,0.9133287
20160922000052_15893,0.9994370000000001,0.9775413
KR65533AK699,0.9736484848484849,0.9360234
20160922000052_15897,0.9221370000000001,0.96049
KR65733CG699,0.902367,0.9089934
KR65333B0694,0.96505,0.9752128
KR65333AY695,0.9317629999999999,0.93105584
KR65733CF691,0.934039,0.9543736
KR65733CA692,0.9409129999999999,0.97707677
KR65733CH697,0.938003,0.9153529
KR65733CB690,0.977774,0.99656206
KR65733CD696,0.935262,0.96467364
KR65733CC698,1.032619,0.9861226
KR6773338696,0.9683323232323232,0.99160045
20160926000189_16001,0.990295,0.9967495
20160926000189_16004,0.896468,0.9299003
20160926000189_16003,0.9698450000000001,0.97870654
20160926000189_16005,0.923292,0.96060276
KR65733CT692,0.9780129999999999,0.9972866
KR65733D7693,0.9445309999999999,0.9698354
KR65733DK699,0.917101,0.9425645
KR65733D8691,0.9424899999999999,0.943828
KR65733D5697,0.9401200000000001,0.99321115
KR65333D6699,0.9619232323232324,0.9788238
KR65333106A6,0.95757,0.9172373
20160922000102_15944,0.9231262626262627,0.9846847
KR6763316694,0.9391181818181819,0.9944596
KR65733D4690,0.934401,0.9727604
KR6541366698,0.9941414141414141,0.96281147
KR65733DA690,0.943118,0.96365154
KR65333076A1,0.937581,0.93146014
KR65333096A9,0.964641,0.9783201
KR6733331690,1.00282,1.0034299
KR65133AJ690,0.8695290000000001,0.97563773
KR6773339694,0.933539393939394,0.9944596
KR65733CR696,0.9657959595959595,0.9888204
KR65733D6695,0.923615,0.97909796
KR65533BX690,0.966129292929293,0.9925839
KR65933A6696,0.9801141414141413,0.99270236
KR6773343696,0.928639,0.9616425
KR65733DJ691,0.8990469999999999,0.9379741
KR6793314693,0.966347,0.986213
KR6543365698,0.9943434343434343,0.9741329
KR65733DE692,0.979539393939394,0.96637595
KR65733CQ698,0.9677232323232322,0.99026716
KR65733CV698,0.9032370000000001,0.9091051
KR6773344694,0.945722,0.9523651
20160922000102_15943,0.9538454545454546,0.99151
KR65733076A7,0.9619141414141414,0.9652313
KR65833036A0,0.9521383838383839,0.9847416
KR67633046A7,0.976223,0.99783915
KR65733106A2,0.9668959595959596,0.99004585
KR65533066A0,0.9199222222222222,0.9850167
KR65933136A7,0.91495,0.9862189
KR65933046A8,0.914101,0.9862189
KR65933056A7,0.908769,0.96570396
KR65733246A6,0.943509,0.9411197
KR65733286A2,0.9189620000000001,0.9224149
KR65733236A7,0.977141,0.99437433
KR65733216A9,0.9361889999999999,0.97533876
20160929000183_16012,0.9247489999999999,0.95999175
KR65733266A4,0.945211,0.9557938
KR65933156A5,0.981482,0.9803179
KR65933166A4,0.90336,0.96624076
KR65733256A5,1.014267,0.97929406
20160929000183_16011,0.9398569999999999,0.9666904
20161005000465_16021,0.9968319999999999,0.9815146
KR65733516A2,0.8907790000000001,0.938113
KR65833426A3,0.9485464646464647,0.98626083
KR65733326A6,0.9787819999999999,0.9964844
20160929000277_15957,0.9374868686868688,0.9888841
20161004000063_16017,0.9244389999999999,0.95617676
KR67733066A4,0.9327850000000001,0.9664075
KR65433096A8,0.9723,0.94240594
KR65533296A3,0.9321,0.98626083
KR65333226A2,0.949248,0.98818314
KR65333196A7,0.935459,0.93793005
KR67333176A5,0.906017,0.9728431
KR65333256A9,0.904933,0.96764624
KR65333806A1,0.947020202020202,0.99379975
KR65333206A4,0.919782,0.94570726
20161004000063_16015,0.99466,0.9766049
KR67733046A6,0.934009090909091,0.9930211
20160929000390_14526,0.9331676767676769,0.9874134
KR65733336A5,0.9461200000000001,0.94408983
20161004000063_16016,0.945441,0.9735788
KR65733486A8,0.9160879999999999,0.97755134
KR65733496A7,1.0078,0.9759965
KR65133086A2,0.8795729999999999,0.9452295
KR65133106A8,0.887041,0.98028404
KR65133096A1,0.866924,0.97888964
KR65733576A6,0.945606,0.9898249
KR65733586A5,0.8763059999999999,0.9761758
KR66633126A9,1.0042,0.9998143
KR65433156A0,1.0043,0.97314787
20161006000274_16023,0.9805200000000001,0.97478455
20161006000274_16027,0.9529770000000001,0.9668409
KR65333AC6A2,0.9629646464646465,0.9828327
KR65333AF6A9,0.9607202020202019,1.0021231
KR65333AD6A1,0.9524520000000001,1.0128049
KR65333AE6A0,0.9687919191919193,0.9954533
KR65433186A7,0.9970707070707071,0.97631407
KR65733766A3,0.9779464646464646,0.9942293
KR65533306A0,0.9378181818181818,0.9939406
20160929000478_15959,0.9672010101010102,0.9942293
20161006000274_16026,0.931918,0.9671333
KR65733846A3,1.020678,0.9823145
