item,structure,monthly,issue,issue_price_krw,fair_raw_krw,face_krw,group,payment_schedule_source,lag,paths_per_seed,replicates,total_paths,mc_face_krw,mc_se_face_krw,fair,mc_iv,fair_krw,mc_iv_krw,gap_krw,ape_pct,mc_hv_face_krw,mc_hv_se_face_krw,mc_hv,mc_hv_krw,gap_hv_krw,ape_hv_pct,iv_minus_hv_krw,ape_change_iv_minus_hv_pp
KR65733C1820,LIZARD KI,False,2018-02-26,10000.0,9215.28,10000,29a509cd9a3e3c131362,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10014.867083023611,4.117573453725554,0.921528,1.001486708302361,9215.28,10014.867083023611,-799.5870830236107,8.676752990941248,10238.325809079852,2.2258220117593,1.0238325809079851,10238.325809079852,-1023.0458090798511,11.101624791431743,-223.4587260562404,-2.4248718004904948
KR65733C1853,STEP KI,False,2018-05-28,10000.0,9218.81,10000,934974546612e36177b3,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10176.491883017316,2.2127686382937792,0.921881,1.0176491883017316,9218.81,10176.491883017316,-957.6818830173162,10.38834603400348,10115.167018275997,2.979251005751735,1.0115167018275997,10115.167018275997,-896.3570182759972,9.723131491765177,61.32486474131893,0.6652145422383029
KR65733C1879,LIZARD KI,False,2018-07-23,10000.0,9288.7,10000,2d6e81bbe2a51fbe8049,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10103.688909695597,2.917020135654001,0.92887,1.0103688909695594,9288.7,10103.688909695597,-814.9889096955931,8.773982470050631,10032.721891024647,3.5078330396465165,1.0032721891024647,10032.721891024647,-744.0218910246476,8.009967929039021,70.96701867094657,0.7640145410116101
KR65733C1887,STEP no-KI,True,2018-08-31,9900.0,9209.88,10000,cf453c7edb557858de91,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2,40000,3,120000,10124.382484254967,2.746938771374761,0.9302909090909092,1.0226648973994916,9302.90909090909,10226.648973994916,-923.7398830858256,9.92958088764422,10028.938539947452,3.3906895343241557,1.013024094944187,10130.240949441872,-827.3318585327794,8.893259629305176,96.40802455304521,1.0363212583390453
KR65733C1895,LIZARD no-KI,False,2018-09-21,9900.0,9438.24,10000,cd305bf4707d99078502,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2,40000,3,120000,10136.635889032666,0.2360694416171639,0.9533575757575756,1.0239026150538046,9533.575757575758,10239.026150538046,-705.450392962289,7.399641130472061,10097.996680413904,1.8490828544806936,1.0199996646882732,10199.996646882732,-666.4208893069756,6.990251152904631,39.02950365531454,0.4093899775674297
KR65733C18A9,STEP KI,False,2018-10-26,10000.0,9531.17,10000,1deed030d42135f0adff,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,9703.86184030664,5.4009892585632,0.953117,0.970386184030664,9531.17,9703.86184030664,-172.69184030663908,1.811864024108678,10087.972225027672,3.3003093570939828,1.0087972225027673,10087.972225027672,-556.8022250276728,5.841908443849735,-384.1103847210325,-4.030044419741056
KR65733C1929,STEP no-KI,True,2019-02-25,9850.0,9112.2,10000,a24859d4c46ad25070dd,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2,40000,3,120000,10073.15556299479,2.796345419546627,0.9250964467005076,1.0226553871060702,9250.964467005077,10226.553871060702,-975.5894040556244,10.54581289913292,9959.88924887133,3.51369232393379,1.0111562689209472,10111.562689209472,-860.5982222043962,9.30279459264865,114.99118185122947,1.2430183064842701
KR65733C1952,LIZARD KI,False,2019-05-24,10000.0,9150.35,10000,45b68d874a88245665fc,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,8637.063302265962,8.317992048358965,0.915035,0.8637063302265963,9150.35,8637.063302265962,513.2866977340378,5.609476115493263,10107.632528808683,3.393978181047208,1.0107632528808683,10107.632528808683,-957.2825288086829,10.461703965516978,-1470.5692265427206,-4.8522278500237155
KR65733C19C3,LIZARD no-KI,False,2019-12-24,9900.0,9346.93,10000,4fdb569013ba27818441,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2,40000,3,120000,10064.433309378484,0.3287842168020502,0.9441343434343434,1.016609425189746,9441.343434343436,10166.09425189746,-724.7508175540252,7.676352656738468,10054.262338732091,0.7292366985093461,1.015582054417383,10155.82054417383,-714.4771098303959,7.56753649307411,10.273707723629233,0.10881616366435765
KR65733C1A21,LIZARD KI,False,2020-02-28,10000.0,9083.06,10000,1011f2d71b96d0f16fe1,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,7689.879990517123,9.958104334476674,0.908306,0.7689879990517122,9083.06,7689.879990517123,1393.1800094828773,15.338223126158775,10152.52044180873,2.0047872316231046,1.015252044180873,10152.52044180873,-1069.4604418087306,11.774230730708931,-2462.640451291608,3.5639923954498443
KR65733C27B8,LIZARD KI,False,2017-11-27,10000.0,8652.12,10000,7ea49def4994d5be1864,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10137.233533957798,3.3203616727188336,0.8652120000000001,1.01372335339578,8652.12,10137.233533957798,-1485.1135339577982,17.164735740579165,10306.627045110768,1.2354194028068843,1.0306627045110768,10306.627045110768,-1654.5070451107667,19.122562390613705,-169.39351115296876,-1.9578266500345407
KR65733C2844,STEP no-KI,True,2018-04-23,9900.0,9299.84,10000,5e71100711e60dc2f386,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2,40000,3,120000,10125.981066444045,2.327852372276732,0.9393777777777778,1.0228263703478833,9393.777777777776,10228.263703478831,-834.4859257010551,8.88339010610983,10090.811960994337,2.6517833209917234,1.0192739354539735,10192.739354539735,-798.9615767619573,8.505221175787302,35.52434893909773,0.37816893032252885
KR65733C2851,STEP KI,False,2018-05-28,10000.0,9750.34,10000,d88a6eafbbfbb86cb99a,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10176.70918696369,1.186610338105319,0.975034,1.017670918696369,9750.34,10176.70918696369,-426.36918696368986,4.372864812546946,10158.822798165695,1.8868040368449137,1.0158822798165694,10158.822798165695,-408.48279816569465,4.189421068041675,17.88638879799631,0.18344374450527123
KR65733C2893,LIZARD no-KI,False,2018-09-21,9900.0,9202.15,10000,c76f7c705e15b5ef8c43,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2,40000,3,120000,10069.390636436066,2.556902411954121,0.929510101010101,1.0171101652965724,9295.10101010101,10171.101652965724,-876.0006428647138,9.424326232848482,9976.800284163337,3.417057266267902,1.007757604460943,10077.57604460943,-782.4750345084208,8.418144500614929,93.52560835629298,1.0061817322335536
KR65733C2927,LIZARD no-KI,False,2019-02-27,9910.0,9202.52,10000,76e33181ca2ad2cc6145,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2,40000,3,120000,10011.58701659443,2.5920418460664645,0.9286094853683148,1.0102509603021623,9286.09485368315,10102.509603021626,-816.4147493384766,8.791798513824803,9994.30217232876,2.7606687035049577,1.0085067782370092,10085.067782370092,-798.972928686944,8.603971220152323,17.441820651531437,0.18782729367248052
KR65733C2950,STEP KI,False,2019-05-24,10000.0,9505.69,10000,45b68d874a88245665fc,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,8805.962488201818,7.902285840970411,0.950569,0.8805962488201818,9505.69,8805.962488201818,699.7275117981816,7.361143818051942,10145.142305597634,2.220948944275815,1.0145142305597634,10145.142305597634,-639.4523055976342,6.727047753478541,-1339.179817395816,0.6340960645734013
KR65733C2968,LIZARD KI,False,2019-06-21,10000.0,9185.58,10000,fd4749f9468fc2a7a74b,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10161.542433812205,2.899163945153839,0.918558,1.0161542433812203,9185.58,10161.542433812205,-975.9624338122052,10.624940763808114,10110.530489812329,3.4461050057551446,1.0110530489812328,10110.530489812329,-924.9504898123284,10.069592663852783,51.01194399987463,0.5553480999553315
KR65733C2976,STEP no-KI,True,2019-07-24,10000.0,9571.76,10000,7de44a35dec1145e0d09,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2,40000,3,120000,10083.132089462782,1.6484421361746215,0.957176,1.0083132089462783,9571.76,10083.132089462782,-511.3720894627827,5.342508477675816,10082.374480149863,1.7393102923114208,1.0082374480149863,10082.374480149863,-510.61448014986246,5.334593430569325,0.7576093129202377,0.007915047106490825
KR65733C29A6,LIZARD no-KI,False,2019-10-25,10000.0,8930.88,10000,75d50bca6656878e1624,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10104.063293071647,1.682078729627243,0.8930879999999999,1.0104063293071648,8930.88,10104.063293071647,-1173.1832930716491,13.136256371954936,10077.2915817178,2.070089121078721,1.00772915817178,10077.2915817178,-1146.411581717801,12.836490712200826,26.771711353847927,0.29976565975410985
KR65733C29C2,LIZARD no-KI,False,2019-12-30,9900.0,9346.94,10000,11e6edcb9bf929dcf53c,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2,40000,3,120000,9887.033487354876,2.838669563215627,0.9441353535353536,0.9986902512479672,9441.353535353535,9986.902512479672,-545.5489771261357,5.778292011662366,10057.172423179572,0.6630670064598377,1.0158760023413709,10158.760023413708,-717.4064880601727,7.598555497088576,-171.857510934037,-1.82026348542621
KR65733C2A20,LIZARD KI,False,2020-02-28,10000.0,9286.46,10000,0806ab326c572d80d095,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,6618.26066603784,10.822052751932818,0.928646,0.661826066603784,9286.46,6618.26066603784,2668.199333962159,28.732146953329465,10174.644835367675,1.8845794213799856,1.0174644835367674,10174.644835367675,-888.1848353676746,9.564299370994704,-3556.384169329835,19.167847582334762
KR65733C3768,LIZARD no-KI,False,2017-06-27,9900.0,9016.1,10000,8f609aea7f7fdfbee74f,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2,40000,3,120000,10114.442566306068,0.7517369476322748,0.9107171717171716,1.0216608652834414,9107.171717171715,10216.608652834411,-1109.4369356626964,12.18201402276006,10111.360678398487,0.6043685574832864,1.0213495634745946,10213.495634745947,-1106.32391757423,12.147831971678308,3.113018088467534,0.03418205108175165
KR65733C37B7,STEP KI,False,2017-11-27,10000.0,9666.64,10000,e0bb67086c96921276ab,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10280.397463428142,1.3559058518362448,0.966664,1.028039746342814,9666.64,10280.397463428142,-613.7574634281417,6.349232654036374,10288.195897700267,0.5573676442457189,1.0288195897700267,10288.195897700267,-621.5558977002678,6.429906334571969,-7.79843427212823,-0.08067368053559498
KR65733C37C5,LIZARD KI,False,2017-12-20,10000.0,9313.57,10000,b3148d693977cc841260,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10246.31509111968,1.3717571527052357,0.931357,1.024631509111968,9313.57,10246.31509111968,-932.74509111968,10.01490396399748,10251.531762076762,0.6134454315007887,1.0251531762076762,10251.531762076762,-937.9617620767622,10.07091547147616,-5.216670957082226,-0.05601150747868111
KR65733C3818,STEP no-KI,False,2018-01-22,9910.0,8950.64,10000,b12d3d7512350ec1017b,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2,40000,3,120000,9954.921780924167,2.722171134538097,0.9031927346115036,1.0045329748662126,9031.927346115035,10045.329748662129,-1013.4024025470912,11.220223145207129,10066.319597981805,1.364164055020983,1.0157739251242992,10157.739251242992,-1125.811905127956,12.464802494366928,-112.40950258086579,-1.2445793491597996
KR65733C3826,STEP KI,False,2018-02-26,10000.0,9348.35,10000,29a509cd9a3e3c131362,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10143.296784931035,4.309791645863366,0.934835,1.0143296784931035,9348.35,10143.296784931035,-794.9467849310344,8.503605287896091,10379.069786557786,2.3253987497206356,1.0379069786557786,10379.069786557786,-1030.7197865577866,11.025686742128682,-235.77300162675118,-2.522081454232591
KR65733C3842,STEP no-KI,True,2018-04-23,9900.0,9383.05,10000,23fae0f61e2a7abb7e00,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2,40000,3,120000,10144.118071935742,2.1393453263535047,0.9477828282828282,1.0246583911046203,9477.828282828285,10246.583911046204,-768.7556282179208,8.111094707325888,10112.563136854833,2.4439415753348332,1.0214710239247307,10214.710239247306,-736.8819564190243,7.774797500331279,31.873671798896552,0.3362972069946091
KR65733C3859,STEP KI,False,2018-05-28,10000.0,9066.0,10000,8d74d17626d2dd799374,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10262.314062353542,3.402597100522902,0.9066,1.026231406235354,9066.0,10262.314062353542,-1196.3140623535417,13.19561065909488,10132.721885231107,4.126646814700523,1.0132721885231106,10132.721885231107,-1066.7218852311066,11.76618007093654,129.59217712243287,1.4294305881583398
KR65733C3875,STEP KI,False,2018-07-23,10000.0,9227.54,10000,2d6e81bbe2a51fbe8049,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10101.64853849275,3.154392333136064,0.922754,1.010164853849275,9227.54,10101.64853849275,-874.1085384927483,9.472823076277622,10024.870293519503,3.726255509422814,1.0024870293519503,10024.870293519503,-797.3302935195037,8.640767675019601,76.7782449732457,0.832055401258021
KR65733C3883,STEP KI,False,2018-08-31,10000.0,9452.45,10000,2e2fa1cd7bce26327d8d,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10286.418416784663,2.8259178753970358,0.945245,1.0286418416784664,9452.45,10286.418416784663,-833.9684167846628,8.822775225308387,10163.10587100979,3.815250525114409,1.016310587100979,10163.10587100979,-710.6558710097898,7.518218779361857,123.31254577487405,1.3045564459465302
KR65733C38A7,LIZARD KI,False,2018-10-26,10000.0,9076.13,10000,fa5a7aa0067a46570f15,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,9424.924884597503,6.298352904175336,0.907613,0.9424924884597504,9076.13,9424.924884597503,-348.79488459750416,3.84299128149888,10030.41425569683,3.737459486994037,1.0030414255696831,10030.41425569683,-954.2842556968312,10.5142197797611,-605.489371099327,-6.671228498262221
KR65733C3925,LIZARD KI,False,2019-02-22,10000.0,9234.11,10000,c47c62c4462a1f66807e,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10042.838770478244,2.8803634718166893,0.923411,1.0042838770478244,9234.11,10042.838770478244,-808.7287704782431,8.758058659451134,10037.664632274207,3.0024863154959,1.0037664632274208,10037.664632274207,-803.5546322742082,8.702025774808924,5.174138204036005,0.056032884642210234
KR65733C3958,STEP KI,False,2019-05-24,10000.0,9254.35,10000,45b68d874a88245665fc,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,8619.224810846983,8.415300116501598,0.925435,0.8619224810846983,9254.35,8619.224810846983,635.1251891530175,6.862990800575053,10183.979650381634,3.2293344888075053,1.0183979650381634,10183.979650381634,-929.6296503816337,10.04532625610263,-1564.7548395346512,-3.1823354555275767
KR65733C3966,STEP KI,False,2019-06-21,10000.0,9118.54,10000,fd4749f9468fc2a7a74b,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10160.686854889453,3.376037045021457,0.911854,1.0160686854889454,9118.54,10160.686854889453,-1042.146854889453,11.42887847056056,10091.224122059019,3.927447052201947,1.009122412205902,10091.224122059019,-972.6841220590188,10.667103747518997,69.46273283043425,0.7617747230415635
KR65733C39A5,LIZARD KI,False,2019-10-25,10000.0,8988.77,10000,75d50bca6656878e1624,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10165.71692023969,1.3599470893145398,0.898877,1.0165716920239691,8988.77,10165.71692023969,-1176.946920239691,13.093525813205709,10159.415276393567,1.663756842527908,1.0159415276393566,10159.415276393567,-1170.645276393566,13.023420071862624,6.301643846124971,0.07010574134308456
KR65733C39C1,LIZARD no-KI,False,2019-12-24,9900.0,9339.22,10000,4fdb569013ba27818441,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2,40000,3,120000,10069.696126785218,0.3332121981451204,0.9433555555555556,1.017141022907598,9433.555555555557,10171.410229075978,-737.8546735204238,7.821596737042491,10060.96023815871,0.7098449827102224,1.0162586099150213,10162.586099150212,-729.0305435946565,7.7280569272242206,8.82412992576631,0.09353980981827004
KR65733C3A11,LIZARD KI,False,2020-01-31,10000.0,9091.0,10000,32fe7451f102a648e7f5,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,9714.068924162617,4.544647912711751,0.9091,0.9714068924162615,9091.0,9714.068924162617,-623.0689241626164,6.853689628892491,10114.844576936579,1.672278352809565,1.011484457693658,10114.844576936579,-1023.844576936579,11.262177724525122,-400.77565277396366,-4.408488095632631
KR65733C3A29,STEP no-KI,True,2020-02-28,10000.0,8969.51,10000,1011f2d71b96d0f16fe1,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,7731.171650355289,9.56300617655906,0.896951,0.7731171650355289,8969.51,7731.171650355289,1238.338349644712,13.806086950621738,10020.588300440939,2.9903369890881057,1.0020588300440938,10020.588300440939,-1051.0783004409375,11.718346938026016,-2289.4166500856495,2.087740012595722
KR65733C4733,STEP KI,False,2017-03-20,10000.0,9260.53,10000,62bd9aad77b5cc1a8207,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10338.81245021371,1.8782209314641536,0.926053,1.033881245021371,9260.53,10338.81245021371,-1078.28245021371,11.643852459996458,10180.69860663981,3.0936870967081114,1.0180698606639809,10180.69860663981,-920.1686066398084,9.936457272313879,158.11384357390156,1.7073951876825788
KR65733C47B6,STEP KI,False,2017-11-27,10000.0,9006.55,10000,7ea49def4994d5be1864,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10139.217466086408,2.5561656313787786,0.9006549999999999,1.0139217466086408,9006.55,10139.217466086408,-1132.667466086409,12.576041504087682,10221.944711875218,0.8501556193887059,1.0221944711875217,10221.944711875218,-1215.3947118752185,13.494564643234296,-82.72724578880953,-0.9185231391466147
KR65733C4816,LIZARD no-KI,False,2018-01-25,9900.0,8906.82,10000,c26e43f40e8a1ecdbaac,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2,40000,3,120000,9914.645893625931,2.659247983877344,0.8996787878787879,1.0014793831945386,8996.787878787878,10014.793831945386,-1018.005953157507,11.315215684452273,10034.59696723226,1.227210552365882,1.013595653255784,10135.956532557839,-1139.1686537699609,12.661948565618944,-121.16270061245382,-1.3467328811666714
KR65733C4824,STEP KI,False,2018-02-26,10000.0,9074.85,10000,7360d0735c753c4e8bb0,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10100.784650463404,4.344545999848801,0.907485,1.0100784650463406,9074.85,10100.784650463404,-1025.934650463406,11.305251882547989,10333.869589814045,2.4943487478548745,1.0333869589814044,10333.869589814045,-1259.0195898140444,13.873723420376582,-233.08493935063845,-2.568471537828593
KR65733C4832,STEP KI,False,2018-03-19,10000.0,8720.28,10000,4412d22241bac6af244c,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10307.043276991712,4.390201495513755,0.872028,1.0307043276991712,8720.28,10307.043276991712,-1586.7632769917118,18.19624228799662,10375.229829864893,3.8482651831322032,1.0375229829864894,10375.229829864893,-1654.9498298648934,18.978173061700925,-68.18655287318177,-0.7819307737043069
KR65733C4840,STEP no-KI,False,2018-04-23,9900.0,9152.17,10000,23fae0f61e2a7abb7e00,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2,40000,3,120000,10163.62522123592,3.16990836906784,0.9244616161616162,1.0266288102258505,9244.61616161616,10266.288102258504,-1021.6719406423437,11.0515344583407,10116.63931360137,3.5191960962515827,1.0218827589496333,10218.827589496334,-974.2114278801716,10.538149024781774,47.46051276217189,0.513385433558927
KR65733C4857,STEP no-KI,True,2018-05-28,10000.0,9109.2,10000,1efa6e2c466f2d114f54,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10239.51395841034,2.9459234803141725,0.91092,1.023951395841034,9109.2,10239.51395841034,-1130.3139584103394,12.408487665331087,10099.14979364902,3.709549448823885,1.009914979364902,10099.14979364902,-989.9497936490209,10.867582154843685,140.36416476131964,1.540905510487402
KR65733C4873,STEP KI,False,2018-07-23,10000.0,9360.34,10000,b41806203bbfea770845,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10203.867226989138,2.99716032997859,0.936034,1.0203867226989138,9360.34,10203.867226989138,-843.5272269891381,9.011715674741923,10108.38088124343,3.7725439919464208,1.010838088124343,10108.38088124343,-748.0408812434302,7.991599463731341,95.48634574570781,1.0201162110105821
KR65733C4899,STEP KI,False,2018-09-28,9900.0,9448.22,10000,ec6ca54048ffbf119325,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2,40000,3,120000,10162.065731031937,2.341385594630106,0.9543656565656564,1.0264712859628218,9543.656565656564,10264.712859628218,-721.0562939716525,7.555346203114829,10103.013563767865,3.144589229294467,1.0205064205826126,10205.064205826127,-661.4076401695623,6.930337817788608,59.648653802091275,0.6250083853262209
KR65733C48A6,LIZARD KI,False,2018-10-26,10000.0,9298.64,10000,fa5a7aa0067a46570f15,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,9562.197992361744,5.785936418050029,0.929864,0.9562197992361744,9298.64,9562.197992361744,-263.5579923617448,2.8343713958357872,10057.503899126723,3.178623694024446,1.0057503899126723,10057.503899126723,-758.8638991267227,8.161020311859827,-495.305906764979,-5.32664891602404
KR65733C48B4,LIZARD KI,False,2018-11-30,10000.0,9457.57,10000,172daaed7bc0e03c42e7,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,9824.944355297705,4.099632978781336,0.945757,0.9824944355297702,9457.57,9824.944355297705,-367.37435529770266,3.884447646675655,10073.062537210455,2.2435257505619046,1.0073062537210455,10073.062537210455,-615.4925372104558,6.507935306959989,-248.11818191275313,-2.6234876602843338
KR65733C4915,STEP no-KI,True,2019-01-28,9900.0,9408.61,10000,4befff31a28050b7bfb9,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2,40000,3,120000,10131.88230771711,2.192953071461793,0.9503646464646466,1.0234224553249605,9503.646464646466,10234.224553249604,-730.5780886031388,7.687344971436878,10041.758065459502,2.9558197099677113,1.0143189965110608,10143.189965110609,-639.5435004641425,6.729453824310935,91.03458813899623,0.9578911471259426
KR65733C4923,LIZARD no-KI,False,2019-02-22,10000.0,9101.29,10000,11188f8b975ecd008692,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10061.5172435464,3.015074364011827,0.910129,1.00615172435464,9101.29,10061.5172435464,-960.2272435464,10.550452117737152,9983.77759226458,3.66961538200027,0.998377759226458,9983.77759226458,-882.4875922645803,9.696291319852245,77.7396512818207,0.8541607978849068
KR65733C4964,LIZARD no-KI,False,2019-06-26,9900.0,9156.17,10000,ff62d8854a219d2b0331,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2,40000,3,120000,9576.24661810576,5.088836851648179,0.9248656565656566,0.967297638192501,9248.656565656564,9672.976381925013,-424.3198162684448,4.58790758696879,9927.324202377766,3.04766504226131,1.0027600204421985,10027.600204421984,-778.9436387654191,8.422235523999282,-354.6238224969744,-3.8343279370304915
KR65733C4998,LIZARD KI,False,2019-09-27,10000.0,9073.31,10000,565089b7daab36498c21,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10147.018215514558,2.5874631986717245,0.907331,1.0147018215514558,9073.31,10147.018215514558,-1073.7082155145583,11.833699228997558,10198.322491580195,1.8381522262141554,1.0198322491580194,10198.322491580195,-1125.012491580194,12.399140904258688,-51.304276065635705,-0.5654416752611304
KR65733C49A4,STEP KI,False,2019-10-25,10000.0,9660.37,10000,ca7a3ffdd41066f99084,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10187.586141559295,0.4818977510264669,0.966037,1.0187586141559295,9660.37,10187.586141559295,-527.2161415592968,5.45751499745141,10204.105977954114,0.8251273265237165,1.0204105977954114,10204.105977954114,-543.735977954114,5.628521246640801,-16.519836394819354,-0.1710062491893911
KR65733C49C0,LIZARD no-KI,False,2019-12-30,9900.0,9339.08,10000,11e6edcb9bf929dcf53c,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,2,40000,3,120000,9889.374441124432,2.88789383384868,0.943341414141414,0.99892671122469,9433.41414141414,9989.2671122469,-555.8529708327586,5.892383844280498,10064.082668491492,0.6355466287081805,1.0165740069183324,10165.740069183325,-732.3259277691841,7.763105878646422,-176.47295693642428,-1.870722034365924
KR65733C4A10,LIZARD KI,False,2020-01-31,10000.0,9179.11,10000,b5c890b1131f04350235,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,9588.7137138833,5.156258730992137,0.917911,0.95887137138833,9179.11,9588.7137138833,-409.6037138832986,4.462346718617585,10128.984662695895,1.6463269470836221,1.0128984662695895,10128.984662695895,-949.8746626958942,10.348221806862476,-540.2709488125945,-5.885875088244891
KR65733C57B5,STEP KI,False,2017-11-27,10000.0,8490.1,10000,7ea49def4994d5be1864,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10279.677176780337,4.286840609277225,0.84901,1.0279677176780335,8490.1,10279.677176780337,-1789.5771767803349,21.07839927421744,10562.006740486911,2.0295359237533024,1.0562006740486911,10562.006740486911,-2071.9067404869106,24.40379666301823,-282.3295637065759,-3.3253973888007913
KR65733C57C3,STEP KI,False,2017-12-20,10000.0,9503.26,10000,b3148d693977cc841260,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10228.211869381954,1.0404539109270825,0.950326,1.0228211869381951,9503.26,10228.211869381954,-724.9518693819534,7.628454544882003,10226.05381565913,0.4825679620466177,1.022605381565913,10226.05381565913,-722.7938156591307,7.605745982527372,2.1580537228205188,0.022708562354631034
KR65733C5821,STEP KI,False,2018-02-26,10000.0,9060.35,10000,7360d0735c753c4e8bb0,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10091.71235905052,4.279600165129142,0.906035,1.009171235905052,9060.35,10091.71235905052,-1031.3623590505194,11.383250746941558,10321.025651305394,2.3757764859641872,1.0321025651305393,10321.025651305394,-1260.6756513053929,13.914204763672405,-229.31329225487352,-2.5309540167308473
KR65733C5839,STEP KI,False,2018-03-19,10000.0,9230.03,10000,342b7b1a5d8c8205499a,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10201.78965278962,3.6309993697305263,0.923003,1.020178965278962,9230.03,10201.78965278962,-971.7596527896188,10.52823937505749,10286.47016220495,2.7393636268105057,1.028647016220495,10286.47016220495,-1056.4401622049502,11.445685032496646,-84.68050941533134,-0.9174456574391563
KR65733C58A5,STEP KI,False,2018-10-26,10000.0,9194.74,10000,1deed030d42135f0adff,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,9526.369886976165,6.34672551229303,0.919474,0.9526369886976164,9194.74,9526.369886976165,-331.6298869761625,3.606734795939445,10040.628853383441,4.418669331531328,1.0040628853383442,10040.628853383441,-845.8888533834419,9.199703889217552,-514.2589664072783,-5.592969093278107
KR65733C58B3,STEP KI,False,2018-11-30,10000.0,9575.93,10000,163de486d85bafa89635,same_bank_lag_inferred_from_last_evaluation_to_raw_maturity,3,40000,3,120000,10056.251559714883,4.047509655025427,0.957593,1.0056251559714884,9575.93,10056.251559714883,-480.3215597148836,5.015925969747936,10257.866890657511,2.159253126957532,1.0257866890657512,10257.866890657511,-681.9368906575119,7.121364615839003,-201.6153309426283,-2.1054386460910663
